#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    3.0000    0.4900    0.4750    0.0150    1.1657    4.3264    8.0674    5.2209   10.2961    4.3273    0.2570    0.9261    0.0060   -0.4700    0.2300
    3.0000    0.4950    0.4750    0.0200    1.1766    4.2998    8.0679    5.1080   10.3547    4.3236    0.2570    0.9251    0.0060   -0.4700    0.2300
    3.0000    0.5000    0.4750    0.0250    1.1883    4.2762    8.0682    5.0066   10.4076    4.3204    0.2570    0.9244    0.0060   -0.4700    0.2300
    3.0000    0.5100    0.4750    0.0350    1.2152    4.2364    8.0690    4.8289   10.5008    4.3150    0.2570    0.9234    0.0060   -0.4700    0.2300
    3.0000    0.5200    0.4750    0.0450    1.2686    4.1933    8.0693    4.6115   10.6137    4.3112    0.2570    0.9229    0.0060   -0.4700    0.2300
    3.0000    0.5300    0.4750    0.0550    1.3621    4.1317    8.0694    4.2799   10.7837    4.3104    0.2570    0.9223    0.0060   -0.4700    0.2300
    3.0000    0.5400    0.4750    0.0650    1.4514    4.0559    8.0694    3.8957   10.9798    4.3112    0.2570    0.9228    0.0060   -0.4700    0.2300
    3.0000    0.5600    0.4750    0.0850    1.5651    3.8649    8.0691    3.0337   11.4187    4.3130    0.2570    0.9232    0.0060   -0.4700    0.2300
    3.0000    0.6000    0.4750    0.1250    1.6403    3.6964    8.0690    2.3143   11.7934    4.3143    0.2570    0.9224    0.0060   -0.4700    0.2300
    3.0000    0.6600    0.4750    0.1850    1.6777    3.6734    8.0689    2.2262   11.8581    4.3149    0.2570    0.9227    0.0060   -0.4700    0.2300
    3.0000    0.7000    0.4750    0.2250    1.6934    3.6672    8.0689    2.2114   11.8783    4.3154    0.2570    0.9229    0.0060   -0.4700    0.2300
    3.0000    0.7800    0.4750    0.3050    1.7171    3.6617    8.0688    2.2128   11.9012    4.3158    0.2570    0.9229    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    4.0000    0.4780    0.4750    0.0030    1.1402    4.4230    8.0667    5.6223   10.0900    4.3381    0.2570    0.9156    0.0060   -0.4700    0.2300
    4.0000    0.4800    0.4750    0.0050    1.1425    4.3996    8.0663    5.5282   10.1380    4.3360    0.2570    0.9281    0.0060   -0.4700    0.2300
    4.0000    0.4850    0.4750    0.0100    1.1546    4.3579    8.0669    5.3536   10.2275    4.3313    0.2570    0.9270    0.0060   -0.4700    0.2300
    4.0000    0.4900    0.4750    0.0150    1.1680    4.3259    8.0679    5.2166   10.2983    4.3272    0.2570    0.9138    0.0060   -0.4700    0.2300
    4.0000    0.4950    0.4750    0.0200    1.1789    4.2992    8.0684    5.1033   10.3571    4.3235    0.2570    0.9126    0.0060   -0.4700    0.2300
    4.0000    0.5000    0.4750    0.0250    1.1905    4.2755    8.0688    5.0016   10.4101    4.3203    0.2570    0.9116    0.0060   -0.4700    0.2300
    4.0000    0.5100    0.4750    0.0350    1.2179    4.2354    8.0695    4.8225   10.5040    4.3150    0.2570    0.9103    0.0060   -0.4700    0.2300
    4.0000    0.5200    0.4750    0.0450    1.2730    4.1919    8.0699    4.6014   10.6187    4.3112    0.2570    0.9095    0.0060   -0.4700    0.2300
    4.0000    0.5300    0.4750    0.0550    1.3713    4.1282    8.0699    4.2568   10.7952    4.3105    0.2570    0.9089    0.0060   -0.4700    0.2300
    4.0000    0.5400    0.4750    0.0650    1.4618    4.0502    8.0699    3.8621   10.9966    4.3114    0.2570    0.9095    0.0060   -0.4700    0.2300
    4.0000    0.5600    0.4750    0.0850    1.5736    3.8558    8.0697    2.9887   11.4412    4.3130    0.2570    0.9101    0.0060   -0.4700    0.2300
    4.0000    0.6000    0.4750    0.1250    1.6466    3.6948    8.0696    2.3018   11.7996    4.3141    0.2570    0.9095    0.0060   -0.4700    0.2300
    4.0000    0.6600    0.4750    0.1850    1.6837    3.6725    8.0695    2.2166   11.8629    4.3146    0.2570    0.9099    0.0060   -0.4700    0.2300
    4.0000    0.7000    0.4750    0.2250    1.6994    3.6665    8.0695    2.2024   11.8828    4.3151    0.2570    0.9101    0.0060   -0.4700    0.2300
    4.0000    0.7800    0.4750    0.3050    1.7230    3.6611    8.0694    2.2043   11.9054    4.3154    0.2570    0.9102    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    5.0000    0.4780    0.4750    0.0030    1.1428    4.4229    8.0671    5.6192   10.0916    4.3379    0.2570    0.9039    0.0060   -0.4700    0.2300
    5.0000    0.4800    0.4750    0.0050    1.1451    4.3994    8.0668    5.5247   10.1398    4.3360    0.2570    0.9163    0.0060   -0.4700    0.2300
    5.0000    0.4850    0.4750    0.0100    1.1572    4.3576    8.0675    5.3496   10.2295    4.3312    0.2570    0.9149    0.0060   -0.4700    0.2300
    5.0000    0.4900    0.4750    0.0150    1.1704    4.3255    8.0684    5.2122   10.3004    4.3271    0.2570    0.9015    0.0060   -0.4700    0.2300
    5.0000    0.4950    0.4750    0.0200    1.1812    4.2986    8.0690    5.0987   10.3594    4.3234    0.2570    0.9002    0.0060   -0.4700    0.2300
    5.0000    0.5000    0.4750    0.0250    1.1927    4.2748    8.0693    4.9967   10.4126    4.3203    0.2570    0.8990    0.0060   -0.4700    0.2300
    5.0000    0.5100    0.4750    0.0350    1.2205    4.2345    8.0700    4.8163   10.5071    4.3149    0.2570    0.8976    0.0060   -0.4700    0.2300
    5.0000    0.5200    0.4750    0.0450    1.2769    4.1906    8.0705    4.5924   10.6232    4.3112    0.2570    0.8967    0.0060   -0.4700    0.2300
    5.0000    0.5300    0.4750    0.0550    1.3782    4.1256    8.0705    4.2394   10.8039    4.3105    0.2570    0.8961    0.0060   -0.4700    0.2300
    5.0000    0.5400    0.4750    0.0650    1.4698    4.0458    8.0705    3.8368   11.0093    4.3114    0.2570    0.8968    0.0060   -0.4700    0.2300
    5.0000    0.5600    0.4750    0.0850    1.5806    3.8489    8.0702    2.9541   11.4585    4.3128    0.2570    0.8973    0.0060   -0.4700    0.2300
    5.0000    0.6000    0.4750    0.1250    1.6517    3.6937    8.0702    2.2922   11.8044    4.3137    0.2570    0.8969    0.0060   -0.4700    0.2300
    5.0000    0.6600    0.4750    0.1850    1.6885    3.6718    8.0702    2.2090   11.8667    4.3140    0.2570    0.8973    0.0060   -0.4700    0.2300
    5.0000    0.7000    0.4750    0.2250    1.7044    3.6659    8.0701    2.1950   11.8864    4.3146    0.2570    0.8976    0.0060   -0.4700    0.2300
    5.0000    0.7800    0.4750    0.3050    1.7280    3.6606    8.0700    2.1974   11.9089    4.3148    0.2570    0.8976    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    6.0000    0.4780    0.4750    0.0030    1.1452    4.4227    8.0676    5.6160   10.0931    4.3377    0.2570    0.8933    0.0060   -0.4700    0.2300
    6.0000    0.4800    0.4750    0.0050    1.1477    4.3992    8.0673    5.5212   10.1415    4.3359    0.2570    0.9045    0.0060   -0.4700    0.2300
    6.0000    0.4850    0.4750    0.0100    1.1597    4.3572    8.0680    5.3456   10.2314    4.3311    0.2570    0.9028    0.0060   -0.4700    0.2300
    6.0000    0.4900    0.4750    0.0150    1.1728    4.3250    8.0689    5.2079   10.3026    4.3268    0.2570    0.8907    0.0060   -0.4700    0.2300
    6.0000    0.4950    0.4750    0.0200    1.1836    4.2980    8.0695    5.0939   10.3618    4.3231    0.2570    0.8892    0.0060   -0.4700    0.2300
    6.0000    0.5000    0.4750    0.0250    1.1950    4.2742    8.0699    4.9916   10.4152    4.3199    0.2570    0.8879    0.0060   -0.4700    0.2300
    6.0000    0.5100    0.4750    0.0350    1.2227    4.2337    8.0705    4.8108   10.5098    4.3146    0.2570    0.8863    0.0060   -0.4700    0.2300
    6.0000    0.5200    0.4750    0.0450    1.2793    4.1897    8.0710    4.5862   10.6263    4.3109    0.2570    0.8853    0.0060   -0.4700    0.2300
    6.0000    0.5300    0.4750    0.0550    1.3805    4.1246    8.0711    4.2332   10.8070    4.3100    0.2570    0.8844    0.0060   -0.4700    0.2300
    6.0000    0.5400    0.4750    0.0650    1.4717    4.0453    8.0710    3.8326   11.0114    4.3109    0.2570    0.8853    0.0060   -0.4700    0.2300
    6.0000    0.5600    0.4750    0.0850    1.5821    3.8493    8.0708    2.9543   11.4584    4.3120    0.2570    0.8857    0.0060   -0.4700    0.2300
    6.0000    0.6000    0.4750    0.1250    1.6533    3.6938    8.0708    2.2908   11.8051    4.3128    0.2570    0.8854    0.0060   -0.4700    0.2300
    6.0000    0.6600    0.4750    0.1850    1.6896    3.6719    8.0708    2.2083   11.8671    4.3129    0.2570    0.8858    0.0060   -0.4700    0.2300
    6.0000    0.7000    0.4750    0.2250    1.7056    3.6659    8.0708    2.1938   11.8871    4.3134    0.2570    0.8858    0.0060   -0.4700    0.2300
    6.0000    0.7800    0.4750    0.3050    1.7288    3.6606    8.0707    2.1966   11.9092    4.3135    0.2570    0.8855    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    7.0000    0.4780    0.4750    0.0030    1.1477    4.4226    8.0681    5.6130   10.0947    4.3373    0.2570    0.8832    0.0060   -0.4700    0.2300
    7.0000    0.4800    0.4750    0.0050    1.1502    4.3990    8.0678    5.5178   10.1432    4.3357    0.2570    0.8937    0.0060   -0.4700    0.2300
    7.0000    0.4850    0.4750    0.0100    1.1622    4.3568    8.0685    5.3417   10.2334    4.3308    0.2570    0.8920    0.0060   -0.4700    0.2300
    7.0000    0.4900    0.4750    0.0150    1.1753    4.3245    8.0695    5.2036   10.3048    4.3265    0.2570    0.8802    0.0060   -0.4700    0.2300
    7.0000    0.4950    0.4750    0.0200    1.1860    4.2974    8.0700    5.0891   10.3642    4.3227    0.2570    0.8783    0.0060   -0.4700    0.2300
    7.0000    0.5000    0.4750    0.0250    1.1974    4.2735    8.0704    4.9865   10.4177    4.3196    0.2570    0.8767    0.0060   -0.4700    0.2300
    7.0000    0.5100    0.4750    0.0350    1.2249    4.2329    8.0710    4.8054   10.5126    4.3143    0.2570    0.8750    0.0060   -0.4700    0.2300
    7.0000    0.5200    0.4750    0.0450    1.2816    4.1887    8.0715    4.5800   10.6294    4.3106    0.2570    0.8739    0.0060   -0.4700    0.2300
    7.0000    0.5300    0.4750    0.0550    1.3828    4.1237    8.0717    4.2270   10.8101    4.3096    0.2570    0.8728    0.0060   -0.4700    0.2300
    7.0000    0.5400    0.4750    0.0650    1.4736    4.0447    8.0716    3.8284   11.0135    4.3103    0.2570    0.8738    0.0060   -0.4700    0.2300
    7.0000    0.5600    0.4750    0.0850    1.5836    3.8497    8.0715    2.9544   11.4583    4.3112    0.2570    0.8740    0.0060   -0.4700    0.2300
    7.0000    0.6000    0.4750    0.1250    1.6548    3.6938    8.0714    2.2895   11.8058    4.3118    0.2570    0.8739    0.0060   -0.4700    0.2300
    7.0000    0.6600    0.4750    0.1850    1.6906    3.6720    8.0715    2.2076   11.8674    4.3118    0.2570    0.8742    0.0060   -0.4700    0.2300
    7.0000    0.7000    0.4750    0.2250    1.7069    3.6658    8.0714    2.1925   11.8877    4.3122    0.2570    0.8741    0.0060   -0.4700    0.2300
    7.0000    0.7800    0.4750    0.3050    1.7297    3.6607    8.0714    2.1959   11.9095    4.3121    0.2570    0.8735    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    8.0000    0.4780    0.4750    0.0030    1.1501    4.4224    8.0686    5.6099   10.0962    4.3369    0.2570    0.8731    0.0060   -0.4700    0.2300
    8.0000    0.4800    0.4750    0.0050    1.1527    4.3987    8.0683    5.5145   10.1449    4.3353    0.2570    0.8835    0.0060   -0.4700    0.2300
    8.0000    0.4850    0.4750    0.0100    1.1646    4.3564    8.0690    5.3379   10.2354    4.3305    0.2570    0.8816    0.0060   -0.4700    0.2300
    8.0000    0.4900    0.4750    0.0150    1.1778    4.3240    8.0700    5.1992   10.3070    4.3261    0.2570    0.8696    0.0060   -0.4700    0.2300
    8.0000    0.4950    0.4750    0.0200    1.1884    4.2968    8.0705    5.0844   10.3666    4.3224    0.2570    0.8674    0.0060   -0.4700    0.2300
    8.0000    0.5000    0.4750    0.0250    1.1997    4.2728    8.0709    4.9814   10.4203    4.3193    0.2570    0.8656    0.0060   -0.4700    0.2300
    8.0000    0.5100    0.4750    0.0350    1.2271    4.2321    8.0716    4.7999   10.5154    4.3140    0.2570    0.8637    0.0060   -0.4700    0.2300
    8.0000    0.5200    0.4750    0.0450    1.2840    4.1877    8.0720    4.5738   10.6325    4.3102    0.2570    0.8625    0.0060   -0.4700    0.2300
    8.0000    0.5300    0.4750    0.0550    1.3852    4.1227    8.0722    4.2207   10.8132    4.3092    0.2570    0.8611    0.0060   -0.4700    0.2300
    8.0000    0.5400    0.4750    0.0650    1.4755    4.0441    8.0722    3.8241   11.0156    4.3097    0.2570    0.8624    0.0060   -0.4700    0.2300
    8.0000    0.5600    0.4750    0.0850    1.5851    3.8501    8.0721    2.9546   11.4583    4.3104    0.2570    0.8624    0.0060   -0.4700    0.2300
    8.0000    0.6000    0.4750    0.1250    1.6563    3.6939    8.0720    2.2881   11.8065    4.3108    0.2570    0.8624    0.0060   -0.4700    0.2300
    8.0000    0.6600    0.4750    0.1850    1.6917    3.6720    8.0722    2.2069   11.8678    4.3106    0.2570    0.8626    0.0060   -0.4700    0.2300
    8.0000    0.7000    0.4750    0.2250    1.7082    3.6658    8.0720    2.1912   11.8884    4.3110    0.2570    0.8624    0.0060   -0.4700    0.2300
    8.0000    0.7800    0.4750    0.3050    1.7306    3.6607    8.0721    2.1952   11.9099    4.3108    0.2570    0.8614    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.0000    0.4780    0.4750    0.0030    1.1526    4.4223    8.0691    5.6068   10.0978    4.3366    0.2570    0.8630    0.0060   -0.4700    0.2300
    9.0000    0.4800    0.4750    0.0050    1.1551    4.3985    8.0688    5.5111   10.1466    4.3349    0.2570    0.8733    0.0060   -0.4700    0.2300
    9.0000    0.4850    0.4750    0.0100    1.1670    4.3561    8.0695    5.3340   10.2373    4.3301    0.2570    0.8712    0.0060   -0.4700    0.2300
    9.0000    0.4900    0.4750    0.0150    1.1802    4.3235    8.0705    5.1949   10.3091    4.3258    0.2570    0.8590    0.0060   -0.4700    0.2300
    9.0000    0.4950    0.4750    0.0200    1.1909    4.2963    8.0710    5.0796   10.3690    4.3221    0.2570    0.8565    0.0060   -0.4700    0.2300
    9.0000    0.5000    0.4750    0.0250    1.2021    4.2722    8.0714    4.9763   10.4228    4.3189    0.2570    0.8544    0.0060   -0.4700    0.2300
    9.0000    0.5100    0.4750    0.0350    1.2293    4.2313    8.0721    4.7944   10.5181    4.3137    0.2570    0.8524    0.0060   -0.4700    0.2300
    9.0000    0.5200    0.4750    0.0450    1.2864    4.1868    8.0726    4.5676   10.6356    4.3099    0.2570    0.8511    0.0060   -0.4700    0.2300
    9.0000    0.5300    0.4750    0.0550    1.3874    4.1218    8.0728    4.2147   10.8162    4.3088    0.2570    0.8495    0.0060   -0.4700    0.2300
    9.0000    0.5400    0.4750    0.0650    1.4775    4.0435    8.0728    3.8199   11.0177    4.3091    0.2570    0.8509    0.0060   -0.4700    0.2300
    9.0000    0.5600    0.4750    0.0850    1.5866    3.8505    8.0727    2.9547   11.4582    4.3097    0.2570    0.8508    0.0060   -0.4700    0.2300
    9.0000    0.6000    0.4750    0.1250    1.6579    3.6939    8.0727    2.2867   11.8072    4.3099    0.2570    0.8508    0.0060   -0.4700    0.2300
    9.0000    0.6600    0.4750    0.1850    1.6927    3.6721    8.0728    2.2062   11.8682    4.3095    0.2570    0.8510    0.0060   -0.4700    0.2300
    9.0000    0.7000    0.4750    0.2250    1.7094    3.6658    8.0727    2.1900   11.8891    4.3098    0.2570    0.8507    0.0060   -0.4700    0.2300
    9.0000    0.7800    0.4750    0.3050    1.7314    3.6607    8.0728    2.1946   11.9102    4.3094    0.2570    0.8494    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   10.0000    0.4780    0.4750    0.0030    1.1550    4.4221    8.0696    5.6037   10.0994    4.3362    0.2570    0.8529    0.0060   -0.4700    0.2300
   10.0000    0.4800    0.4750    0.0050    1.1576    4.3983    8.0693    5.5077   10.1483    4.3346    0.2570    0.8631    0.0060   -0.4700    0.2300
   10.0000    0.4850    0.4750    0.0100    1.1695    4.3557    8.0700    5.3301   10.2393    4.3298    0.2570    0.8608    0.0060   -0.4700    0.2300
   10.0000    0.4900    0.4750    0.0150    1.1826    4.3230    8.0710    5.1906   10.3113    4.3254    0.2570    0.8486    0.0060   -0.4700    0.2300
   10.0000    0.4950    0.4750    0.0200    1.1932    4.2957    8.0715    5.0750   10.3713    4.3217    0.2570    0.8461    0.0060   -0.4700    0.2300
   10.0000    0.5000    0.4750    0.0250    1.2044    4.2715    8.0719    4.9713   10.4253    4.3185    0.2570    0.8441    0.0060   -0.4700    0.2300
   10.0000    0.5100    0.4750    0.0350    1.2314    4.2305    8.0726    4.7892   10.5207    4.3132    0.2570    0.8424    0.0060   -0.4700    0.2300
   10.0000    0.5200    0.4750    0.0450    1.2879    4.1860    8.0731    4.5629   10.6380    4.3094    0.2570    0.8407    0.0060   -0.4700    0.2300
   10.0000    0.5300    0.4750    0.0550    1.3878    4.1216    8.0734    4.2136   10.8168    4.3080    0.2570    0.8395    0.0060   -0.4700    0.2300
   10.0000    0.5400    0.4750    0.0650    1.4772    4.0443    8.0733    3.8231   11.0161    4.3083    0.2570    0.8406    0.0060   -0.4700    0.2300
   10.0000    0.5600    0.4750    0.0850    1.5852    3.8548    8.0733    2.9731   11.4490    4.3084    0.2570    0.8401    0.0060   -0.4700    0.2300
   10.0000    0.6000    0.4750    0.1250    1.6569    3.6947    8.0733    2.2910   11.8051    4.3084    0.2570    0.8403    0.0060   -0.4700    0.2300
   10.0000    0.6600    0.4750    0.1850    1.6922    3.6724    8.0735    2.2081   11.8672    4.3080    0.2570    0.8403    0.0060   -0.4700    0.2300
   10.0000    0.7000    0.4750    0.2250    1.7086    3.6661    8.0733    2.1921   11.8880    4.3081    0.2570    0.8399    0.0060   -0.4700    0.2300
   10.0000    0.7800    0.4750    0.3050    1.7309    3.6609    8.0735    2.1959   11.9095    4.3078    0.2570    0.8388    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   11.0000    0.4780    0.4750    0.0030    1.1573    4.4220    8.0700    5.6007   10.1008    4.3357    0.2570    0.8437    0.0060   -0.4700    0.2300
   11.0000    0.4800    0.4750    0.0050    1.1600    4.3981    8.0698    5.5044   10.1499    4.3342    0.2570    0.8529    0.0060   -0.4700    0.2300
   11.0000    0.4850    0.4750    0.0100    1.1719    4.3553    8.0705    5.3262   10.2412    4.3294    0.2570    0.8504    0.0060   -0.4700    0.2300
   11.0000    0.4900    0.4750    0.0150    1.1850    4.3226    8.0715    5.1864   10.3134    4.3249    0.2570    0.8392    0.0060   -0.4700    0.2300
   11.0000    0.4950    0.4750    0.0200    1.1955    4.2951    8.0720    5.0704   10.3736    4.3212    0.2570    0.8364    0.0060   -0.4700    0.2300
   11.0000    0.5000    0.4750    0.0250    1.2066    4.2708    8.0724    4.9663   10.4278    4.3179    0.2570    0.8343    0.0060   -0.4700    0.2300
   11.0000    0.5100    0.4750    0.0350    1.2333    4.2297    8.0731    4.7841   10.5232    4.3126    0.2570    0.8327    0.0060   -0.4700    0.2300
   11.0000    0.5200    0.4750    0.0450    1.2894    4.1853    8.0737    4.5584   10.6402    4.3088    0.2570    0.8305    0.0060   -0.4700    0.2300
   11.0000    0.5300    0.4750    0.0550    1.3881    4.1214    8.0739    4.2124   10.8174    4.3073    0.2570    0.8296    0.0060   -0.4700    0.2300
   11.0000    0.5400    0.4750    0.0650    1.4767    4.0451    8.0739    3.8269   11.0142    4.3073    0.2570    0.8305    0.0060   -0.4700    0.2300
   11.0000    0.5600    0.4750    0.0850    1.5835    3.8593    8.0739    2.9929   11.4391    4.3071    0.2570    0.8294    0.0060   -0.4700    0.2300
   11.0000    0.6000    0.4750    0.1250    1.6557    3.6956    8.0739    2.2957   11.8028    4.3069    0.2570    0.8299    0.0060   -0.4700    0.2300
   11.0000    0.6600    0.4750    0.1850    1.6916    3.6728    8.0741    2.2102   11.8661    4.3064    0.2570    0.8297    0.0060   -0.4700    0.2300
   11.0000    0.7000    0.4750    0.2250    1.7077    3.6665    8.0740    2.1944   11.8868    4.3064    0.2570    0.8292    0.0060   -0.4700    0.2300
   11.0000    0.7800    0.4750    0.3050    1.7304    3.6611    8.0742    2.1972   11.9089    4.3061    0.2570    0.8282    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   12.0000    0.4780    0.4750    0.0030    1.1596    4.4218    8.0705    5.5978   10.1023    4.3351    0.2570    0.8349    0.0060   -0.4700    0.2300
   12.0000    0.4800    0.4750    0.0050    1.1623    4.3978    8.0702    5.5012   10.1515    4.3337    0.2570    0.8437    0.0060   -0.4700    0.2300
   12.0000    0.4850    0.4750    0.0100    1.1742    4.3550    8.0709    5.3226   10.2431    4.3289    0.2570    0.8413    0.0060   -0.4700    0.2300
   12.0000    0.4900    0.4750    0.0150    1.1873    4.3221    8.0719    5.1822   10.3155    4.3243    0.2570    0.8299    0.0060   -0.4700    0.2300
   12.0000    0.4950    0.4750    0.0200    1.1978    4.2946    8.0725    5.0658   10.3758    4.3206    0.2570    0.8268    0.0060   -0.4700    0.2300
   12.0000    0.5000    0.4750    0.0250    1.2089    4.2702    8.0730    4.9613   10.4303    4.3174    0.2570    0.8245    0.0060   -0.4700    0.2300
   12.0000    0.5100    0.4750    0.0350    1.2353    4.2290    8.0737    4.7790   10.5257    4.3121    0.2570    0.8229    0.0060   -0.4700    0.2300
   12.0000    0.5200    0.4750    0.0450    1.2909    4.1845    8.0742    4.5539   10.6425    4.3082    0.2570    0.8203    0.0060   -0.4700    0.2300
   12.0000    0.5300    0.4750    0.0550    1.3885    4.1212    8.0744    4.2113   10.8180    4.3066    0.2570    0.8196    0.0060   -0.4700    0.2300
   12.0000    0.5400    0.4750    0.0650    1.4763    4.0459    8.0744    3.8307   11.0123    4.3064    0.2570    0.8203    0.0060   -0.4700    0.2300
   12.0000    0.5600    0.4750    0.0850    1.5819    3.8639    8.0746    3.0126   11.4293    4.3059    0.2570    0.8188    0.0060   -0.4700    0.2300
   12.0000    0.6000    0.4750    0.1250    1.6545    3.6965    8.0746    2.3004   11.8004    4.3055    0.2570    0.8195    0.0060   -0.4700    0.2300
   12.0000    0.6600    0.4750    0.1850    1.6910    3.6732    8.0748    2.2123   11.8650    4.3049    0.2570    0.8191    0.0060   -0.4700    0.2300
   12.0000    0.7000    0.4750    0.2250    1.7068    3.6669    8.0747    2.1967   11.8857    4.3048    0.2570    0.8184    0.0060   -0.4700    0.2300
   12.0000    0.7800    0.4750    0.3050    1.7298    3.6613    8.0748    2.1986   11.9083    4.3044    0.2570    0.8176    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   13.0000    0.4780    0.4750    0.0030    1.1618    4.4216    8.0709    5.5949   10.1038    4.3346    0.2570    0.8261    0.0060   -0.4700    0.2300
   13.0000    0.4800    0.4750    0.0050    1.1645    4.3976    8.0707    5.4980   10.1531    4.3331    0.2570    0.8349    0.0060   -0.4700    0.2300
   13.0000    0.4850    0.4750    0.0100    1.1765    4.3546    8.0714    5.3189   10.2449    4.3283    0.2570    0.8323    0.0060   -0.4700    0.2300
   13.0000    0.4900    0.4750    0.0150    1.1896    4.3216    8.0724    5.1780   10.3175    4.3238    0.2570    0.8205    0.0060   -0.4700    0.2300
   13.0000    0.4950    0.4750    0.0200    1.2001    4.2940    8.0730    5.0613   10.3781    4.3201    0.2570    0.8171    0.0060   -0.4700    0.2300
   13.0000    0.5000    0.4750    0.0250    1.2112    4.2695    8.0735    4.9564   10.4328    4.3168    0.2570    0.8147    0.0060   -0.4700    0.2300
   13.0000    0.5100    0.4750    0.0350    1.2373    4.2282    8.0742    4.7739   10.5283    4.3115    0.2570    0.8132    0.0060   -0.4700    0.2300
   13.0000    0.5200    0.4750    0.0450    1.2923    4.1837    8.0748    4.5494   10.6448    4.3076    0.2570    0.8101    0.0060   -0.4700    0.2300
   13.0000    0.5300    0.4750    0.0550    1.3889    4.1210    8.0750    4.2101   10.8185    4.3059    0.2570    0.8096    0.0060   -0.4700    0.2300
