#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    4.0000    0.4700    0.4340    0.0360    1.6326    4.1212    8.0610    3.9149   10.9401    4.4045    0.4590    0.8763    0.0600    0.7100    0.0000
    4.0000    0.4800    0.4340    0.0460    1.7478    3.9436    8.0637    3.0988   11.3527    4.4065    0.4590    0.8750    0.0600    0.7100    0.0000
    4.0000    0.4900    0.4340    0.0560    1.8054    3.7285    8.0661    2.1895   11.8118    4.4143    0.4590    0.8845    0.0600    0.7100    0.0000
    4.0000    0.5000    0.4340    0.0660    1.8259    3.6587    8.0633    1.8988   11.9616    4.4061    0.4590    0.8746    0.0600    0.7100    0.0000
    4.0000    0.5100    0.4340    0.0760    1.8373    3.6307    8.0613    1.7837   12.0234    4.4062    0.4590    0.8839    0.0600    0.7100    0.0000
    4.0000    0.5200    0.4340    0.0860    1.8461    3.6205    8.0612    1.7426   12.0481    4.4064    0.4590    0.8843    0.0600    0.7100    0.0000
    4.0000    0.5400    0.4340    0.1060    1.8572    3.6092    8.0610    1.7026   12.0763    4.4059    0.4590    0.8845    0.0600    0.7100    0.0000
    4.0000    0.5500    0.4340    0.1160    1.8637    3.6055    8.0598    1.6896   12.0868    4.4056    0.4590    0.8846    0.0600    0.7100    0.0000
    4.0000    0.5750    0.4340    0.1410    1.8746    3.5998    8.0607    1.6752   12.1037    4.4025    0.4590    0.8726    0.0600    0.7100    0.0000
    4.0000    0.6000    0.4340    0.1660    1.8824    3.5957    8.0610    1.6693   12.1159    4.4021    0.4590    0.8753    0.0600    0.7100    0.0000
    4.0000    0.6500    0.4340    0.2160    1.9003    3.5910    8.0590    1.6675   12.1342    4.4024    0.4590    0.8778    0.0600    0.7100    0.0000
    4.0000    0.7000    0.4340    0.2660    1.9102    3.5899    8.0589    1.6855   12.1413    4.4022    0.4590    0.8776    0.0600    0.7100    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    5.0000    0.4400    0.4340    0.0060    0.8781    4.3472    8.0577    5.5452   10.1106    4.4164    0.4590    0.8704    0.0600    0.7100    0.0000
    5.0000    0.4450    0.4340    0.0110    0.8984    4.3197    8.0584    5.4198   10.1758    4.4100    0.4590    0.8693    0.0600    0.7100    0.0000
    5.0000    0.4500    0.4340    0.0160    0.9374    4.3003    8.0586    5.3079   10.2341    4.4050    0.4590    0.8770    0.0600    0.7100    0.0000
    5.0000    0.4550    0.4340    0.0210    1.0632    4.2855    8.0596    5.1276   10.3267    4.4011    0.4590    0.8679    0.0600    0.7100    0.0000
    5.0000    0.4600    0.4340    0.0260    1.3496    4.2561    8.0595    4.7285   10.5286    4.4020    0.4590    0.8684    0.0600    0.7100    0.0000
    5.0000    0.4700    0.4340    0.0360    1.6214    4.1355    8.0610    3.9834   10.9058    4.4023    0.4590    0.8678    0.0600    0.7100    0.0000
    5.0000    0.4800    0.4340    0.0460    1.7403    3.9700    8.0635    3.2120   11.2961    4.4030    0.4590    0.8661    0.0600    0.7100    0.0000
    5.0000    0.4900    0.4340    0.0560    1.8028    3.7562    8.0651    2.3030   11.7550    4.4093    0.4590    0.8758    0.0600    0.7100    0.0000
    5.0000    0.5000    0.4340    0.0660    1.8255    3.6652    8.0628    1.9251   11.9484    4.4020    0.4590    0.8656    0.0600    0.7100    0.0000
    5.0000    0.5100    0.4340    0.0760    1.8376    3.6336    8.0616    1.7953   12.0176    4.4031    0.4590    0.8749    0.0600    0.7100    0.0000
    5.0000    0.5200    0.4340    0.0860    1.8470    3.6221    8.0615    1.7481   12.0454    4.4031    0.4590    0.8755    0.0600    0.7100    0.0000
    5.0000    0.5400    0.4340    0.1060    1.8588    3.6101    8.0613    1.7045   12.0754    4.4027    0.4590    0.8759    0.0600    0.7100    0.0000
    5.0000    0.5500    0.4340    0.1160    1.8651    3.6062    8.0604    1.6910   12.0861    4.4024    0.4590    0.8761    0.0600    0.7100    0.0000
    5.0000    0.5750    0.4340    0.1410    1.8754    3.6006    8.0613    1.6773   12.1027    4.3993    0.4590    0.8628    0.0600    0.7100    0.0000
    5.0000    0.6000    0.4340    0.1660    1.8845    3.5961    8.0614    1.6689   12.1161    4.3989    0.4590    0.8665    0.0600    0.7100    0.0000
    5.0000    0.6500    0.4340    0.2160    1.9024    3.5912    8.0597    1.6662   12.1348    4.3991    0.4590    0.8698    0.0600    0.7100    0.0000
    5.0000    0.7000    0.4340    0.2660    1.9124    3.5900    8.0597    1.6837   12.1421    4.3988    0.4590    0.8696    0.0600    0.7100    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    6.0000    0.4400    0.4340    0.0060    0.8794    4.3471    8.0580    5.5432   10.1116    4.4164    0.4590    0.8625    0.0600    0.7100    0.0000
    6.0000    0.4450    0.4340    0.0110    0.8989    4.3194    8.0587    5.4178   10.1768    4.4101    0.4590    0.8611    0.0600    0.7100    0.0000
    6.0000    0.4500    0.4340    0.0160    0.9371    4.2999    8.0590    5.3067   10.2347    4.4049    0.4590    0.8687    0.0600    0.7100    0.0000
    6.0000    0.4550    0.4340    0.0210    1.0653    4.2856    8.0599    5.1256   10.3277    4.4012    0.4590    0.8594    0.0600    0.7100    0.0000
    6.0000    0.4600    0.4340    0.0260    1.3565    4.2571    8.0598    4.7258   10.5299    4.4018    0.4590    0.8601    0.0600    0.7100    0.0000
    6.0000    0.4700    0.4340    0.0360    1.6102    4.1498    8.0611    4.0520   10.8715    4.4000    0.4590    0.8593    0.0600    0.7100    0.0000
    6.0000    0.4800    0.4340    0.0460    1.7328    3.9965    8.0634    3.3252   11.2395    4.3995    0.4590    0.8571    0.0600    0.7100    0.0000
    6.0000    0.4900    0.4340    0.0560    1.8003    3.7840    8.0640    2.4166   11.6982    4.4044    0.4590    0.8672    0.0600    0.7100    0.0000
    6.0000    0.5000    0.4340    0.0660    1.8251    3.6717    8.0623    1.9515   11.9353    4.3978    0.4590    0.8565    0.0600    0.7100    0.0000
    6.0000    0.5100    0.4340    0.0760    1.8378    3.6366    8.0619    1.8069   12.0118    4.3999    0.4590    0.8659    0.0600    0.7100    0.0000
    6.0000    0.5200    0.4340    0.0860    1.8478    3.6237    8.0618    1.7537   12.0426    4.3999    0.4590    0.8668    0.0600    0.7100    0.0000
    6.0000    0.5400    0.4340    0.1060    1.8603    3.6109    8.0617    1.7063   12.0745    4.3996    0.4590    0.8674    0.0600    0.7100    0.0000
    6.0000    0.5500    0.4340    0.1160    1.8665    3.6069    8.0610    1.6923   12.0855    4.3992    0.4590    0.8676    0.0600    0.7100    0.0000
    6.0000    0.5750    0.4340    0.1410    1.8762    3.6013    8.0620    1.6794   12.1016    4.3960    0.4590    0.8530    0.0600    0.7100    0.0000
    6.0000    0.6000    0.4340    0.1660    1.8865    3.5965    8.0618    1.6685   12.1163    4.3957    0.4590    0.8577    0.0600    0.7100    0.0000
    6.0000    0.6500    0.4340    0.2160    1.9045    3.5914    8.0605    1.6649   12.1354    4.3958    0.4590    0.8619    0.0600    0.7100    0.0000
    6.0000    0.7000    0.4340    0.2660    1.9147    3.5901    8.0605    1.6820   12.1430    4.3954    0.4590    0.8616    0.0600    0.7100    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    7.0000    0.4400    0.4340    0.0060    0.8807    4.3469    8.0584    5.5411   10.1127    4.4165    0.4590    0.8547    0.0600    0.7100    0.0000
    7.0000    0.4450    0.4340    0.0110    0.8995    4.3190    8.0591    5.4159   10.1777    4.4102    0.4590    0.8529    0.0600    0.7100    0.0000
    7.0000    0.4500    0.4340    0.0160    0.9368    4.2996    8.0593    5.3056   10.2352    4.4049    0.4590    0.8604    0.0600    0.7100    0.0000
    7.0000    0.4550    0.4340    0.0210    1.0675    4.2856    8.0602    5.1236   10.3287    4.4014    0.4590    0.8509    0.0600    0.7100    0.0000
    7.0000    0.4600    0.4340    0.0260    1.3633    4.2582    8.0601    4.7231   10.5313    4.4017    0.4590    0.8518    0.0600    0.7100    0.0000
    7.0000    0.4700    0.4340    0.0360    1.5990    4.1642    8.0611    4.1205   10.8373    4.3978    0.4590    0.8508    0.0600    0.7100    0.0000
    7.0000    0.4800    0.4340    0.0460    1.7237    4.0216    8.0634    3.4349   11.1846    4.3962    0.4590    0.8483    0.0600    0.7100    0.0000
    7.0000    0.4900    0.4340    0.0560    1.7978    3.8118    8.0629    2.5302   11.6414    4.3995    0.4590    0.8585    0.0600    0.7100    0.0000
    7.0000    0.5000    0.4340    0.0660    1.8237    3.6845    8.0622    2.0041   11.9090    4.3940    0.4590    0.8476    0.0600    0.7100    0.0000
    7.0000    0.5100    0.4340    0.0760    1.8380    3.6395    8.0623    1.8185   12.0061    4.3967    0.4590    0.8569    0.0600    0.7100    0.0000
    7.0000    0.5200    0.4340    0.0860    1.8486    3.6253    8.0621    1.7592   12.0398    4.3967    0.4590    0.8580    0.0600    0.7100    0.0000
    7.0000    0.5400    0.4340    0.1060    1.8619    3.6117    8.0620    1.7081   12.0736    4.3964    0.4590    0.8588    0.0600    0.7100    0.0000
    7.0000    0.5500    0.4340    0.1160    1.8680    3.6076    8.0616    1.6937   12.0848    4.3961    0.4590    0.8591    0.0600    0.7100    0.0000
    7.0000    0.5750    0.4340    0.1410    1.8773    3.6020    8.0628    1.6813   12.1007    4.3929    0.4590    0.8440    0.0600    0.7100    0.0000
    7.0000    0.6000    0.4340    0.1660    1.8885    3.5970    8.0623    1.6683   12.1164    4.3926    0.4590    0.8489    0.0600    0.7100    0.0000
    7.0000    0.6500    0.4340    0.2160    1.9066    3.5916    8.0612    1.6636   12.1361    4.3925    0.4590    0.8539    0.0600    0.7100    0.0000
    7.0000    0.7000    0.4340    0.2660    1.9170    3.5903    8.0613    1.6802   12.1439    4.3920    0.4590    0.8535    0.0600    0.7100    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    8.0000    0.4400    0.4340    0.0060    0.8821    4.3467    8.0587    5.5390   10.1137    4.4166    0.4590    0.8471    0.0600    0.7100    0.0000
    8.0000    0.4450    0.4340    0.0110    0.9006    4.3188    8.0594    5.4137   10.1789    4.4103    0.4590    0.8453    0.0600    0.7100    0.0000
    8.0000    0.4500    0.4340    0.0160    0.9365    4.2992    8.0597    5.3045   10.2358    4.4049    0.4590    0.8521    0.0600    0.7100    0.0000
    8.0000    0.4550    0.4340    0.0210    1.0678    4.2856    8.0605    5.1232   10.3289    4.4013    0.4590    0.8432    0.0600    0.7100    0.0000
    8.0000    0.4600    0.4340    0.0260    1.3495    4.2605    8.0606    4.7461   10.5198    4.4011    0.4590    0.8439    0.0600    0.7100    0.0000
    8.0000    0.4700    0.4340    0.0360    1.5769    4.1752    8.0616    4.1868   10.8041    4.3962    0.4590    0.8425    0.0600    0.7100    0.0000
    8.0000    0.4800    0.4340    0.0460    1.7083    4.0418    8.0636    3.5309   11.1366    4.3940    0.4590    0.8399    0.0600    0.7100    0.0000
    8.0000    0.4900    0.4340    0.0560    1.7952    3.8395    8.0618    2.6440   11.5845    4.3946    0.4590    0.8499    0.0600    0.7100    0.0000
    8.0000    0.5000    0.4340    0.0660    1.8199    3.7129    8.0628    2.1217   11.8501    4.3913    0.4590    0.8393    0.0600    0.7100    0.0000
    8.0000    0.5100    0.4340    0.0760    1.8379    3.6436    8.0626    1.8349   11.9978    4.3936    0.4590    0.8481    0.0600    0.7100    0.0000
    8.0000    0.5200    0.4340    0.0860    1.8493    3.6270    8.0625    1.7654   12.0367    4.3936    0.4590    0.8493    0.0600    0.7100    0.0000
    8.0000    0.5400    0.4340    0.1060    1.8634    3.6126    8.0624    1.7099   12.0726    4.3933    0.4590    0.8503    0.0600    0.7100    0.0000
    8.0000    0.5500    0.4340    0.1160    1.8694    3.6083    8.0622    1.6950   12.0841    4.3929    0.4590    0.8506    0.0600    0.7100    0.0000
    8.0000    0.5750    0.4340    0.1410    1.8785    3.6028    8.0636    1.6831   12.0997    4.3900    0.4590    0.8354    0.0600    0.7100    0.0000
    8.0000    0.6000    0.4340    0.1660    1.8899    3.5976    8.0630    1.6694   12.1159    4.3894    0.4590    0.8403    0.0600    0.7100    0.0000
    8.0000    0.6500    0.4340    0.2160    1.9086    3.5919    8.0620    1.6626   12.1366    4.3892    0.4590    0.8460    0.0600    0.7100    0.0000
    8.0000    0.7000    0.4340    0.2660    1.9192    3.5904    8.0620    1.6785   12.1447    4.3886    0.4590    0.8456    0.0600    0.7100    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.0000    0.4400    0.4340    0.0060    0.8836    4.3466    8.0591    5.5369   10.1148    4.4166    0.4590    0.8400    0.0600    0.7100    0.0000
    9.0000    0.4450    0.4340    0.0110    0.9021    4.3186    8.0598    5.4113   10.1800    4.4103    0.4590    0.8379    0.0600    0.7100    0.0000
    9.0000    0.4500    0.4340    0.0160    0.9372    4.2989    8.0601    5.3026   10.2367    4.4049    0.4590    0.8444    0.0600    0.7100    0.0000
    9.0000    0.4550    0.4340    0.0210    1.0679    4.2855    8.0609    5.1229   10.3290    4.4013    0.4590    0.8355    0.0600    0.7100    0.0000
    9.0000    0.4600    0.4340    0.0260    1.3301    4.2631    8.0610    4.7762   10.5048    4.4003    0.4590    0.8362    0.0600    0.7100    0.0000
    9.0000    0.4700    0.4340    0.0360    1.5536    4.1859    8.0621    4.2528   10.7711    4.3946    0.4590    0.8343    0.0600    0.7100    0.0000
    9.0000    0.4800    0.4340    0.0460    1.6930    4.0619    8.0639    3.6269   11.0886    4.3917    0.4590    0.8316    0.0600    0.7100    0.0000
    9.0000    0.4900    0.4340    0.0560    1.7855    3.8689    8.0625    2.7713   11.5209    4.3920    0.4590    0.8415    0.0600    0.7100    0.0000
    9.0000    0.5000    0.4340    0.0660    1.8161    3.7414    8.0634    2.2394   11.7913    4.3885    0.4590    0.8309    0.0600    0.7100    0.0000
    9.0000    0.5100    0.4340    0.0760    1.8368    3.6515    8.0633    1.8677   11.9814    4.3908    0.4590    0.8396    0.0600    0.7100    0.0000
    9.0000    0.5200    0.4340    0.0860    1.8491    3.6305    8.0631    1.7797   12.0296    4.3906    0.4590    0.8407    0.0600    0.7100    0.0000
    9.0000    0.5400    0.4340    0.1060    1.8643    3.6141    8.0630    1.7153   12.0700    4.3903    0.4590    0.8419    0.0600    0.7100    0.0000
    9.0000    0.5500    0.4340    0.1160    1.8704    3.6094    8.0629    1.6987   12.0823    4.3900    0.4590    0.8422    0.0600    0.7100    0.0000
    9.0000    0.5750    0.4340    0.1410    1.8796    3.6035    8.0644    1.6850   12.0988    4.3870    0.4590    0.8269    0.0600    0.7100    0.0000
    9.0000    0.6000    0.4340    0.1660    1.8912    3.5982    8.0638    1.6705   12.1153    4.3863    0.4590    0.8318    0.0600    0.7100    0.0000
    9.0000    0.6500    0.4340    0.2160    1.9106    3.5921    8.0627    1.6617   12.1371    4.3859    0.4590    0.8383    0.0600    0.7100    0.0000
    9.0000    0.7000    0.4340    0.2660    1.9213    3.5905    8.0628    1.6769   12.1455    4.3853    0.4590    0.8378    0.0600    0.7100    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   10.0000    0.4400    0.4340    0.0060    0.8851    4.3464    8.0594    5.5347   10.1159    4.4166    0.4590    0.8328    0.0600    0.7100    0.0000
   10.0000    0.4450    0.4340    0.0110    0.9036    4.3184    8.0601    5.4090   10.1812    4.4103    0.4590    0.8306    0.0600    0.7100    0.0000
   10.0000    0.4500    0.4340    0.0160    0.9383    4.2986    8.0604    5.3004   10.2378    4.4049    0.4590    0.8368    0.0600    0.7100    0.0000
   10.0000    0.4550    0.4340    0.0210    1.0680    4.2855    8.0613    5.1226   10.3292    4.4012    0.4590    0.8279    0.0600    0.7100    0.0000
   10.0000    0.4600    0.4340    0.0260    1.3106    4.2658    8.0614    4.8063   10.4897    4.3995    0.4590    0.8285    0.0600    0.7100    0.0000
   10.0000    0.4700    0.4340    0.0360    1.5303    4.1966    8.0626    4.3189   10.7381    4.3930    0.4590    0.8261    0.0600    0.7100    0.0000
   10.0000    0.4800    0.4340    0.0460    1.6776    4.0821    8.0642    3.7229   11.0406    4.3894    0.4590    0.8232    0.0600    0.7100    0.0000
   10.0000    0.4900    0.4340    0.0560    1.7758    3.8983    8.0633    2.8985   11.4573    4.3895    0.4590    0.8332    0.0600    0.7100    0.0000
   10.0000    0.5000    0.4340    0.0660    1.8122    3.7698    8.0641    2.3570   11.7325    4.3858    0.4590    0.8226    0.0600    0.7100    0.0000
   10.0000    0.5100    0.4340    0.0760    1.8357    3.6594    8.0639    1.9004   11.9651    4.3879    0.4590    0.8311    0.0600    0.7100    0.0000
   10.0000    0.5200    0.4340    0.0860    1.8488    3.6340    8.0638    1.7940   12.0225    4.3877    0.4590    0.8321    0.0600    0.7100    0.0000
   10.0000    0.5400    0.4340    0.1060    1.8651    3.6157    8.0637    1.7207   12.0673    4.3873    0.4590    0.8335    0.0600    0.7100    0.0000
   10.0000    0.5500    0.4340    0.1160    1.8714    3.6107    8.0636    1.7026   12.0804    4.3870    0.4590    0.8337    0.0600    0.7100    0.0000
   10.0000    0.5750    0.4340    0.1410    1.8808    3.6043    8.0652    1.6868   12.0979    4.3840    0.4590    0.8183    0.0600    0.7100    0.0000
   10.0000    0.6000    0.4340    0.1660    1.8926    3.5988    8.0645    1.6715   12.1148    4.3831    0.4590    0.8233    0.0600    0.7100    0.0000
   10.0000    0.6500    0.4340    0.2160    1.9126    3.5924    8.0634    1.6609   12.1375    4.3826    0.4590    0.8305    0.0600    0.7100    0.0000
   10.0000    0.7000    0.4340    0.2660    1.9235    3.5907    8.0635    1.6753   12.1464    4.3819    0.4590    0.8299    0.0600    0.7100    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   11.0000    0.4400    0.4340    0.0060    0.8866    4.3463    8.0597    5.5325   10.1170    4.4166    0.4590    0.8256    0.0600    0.7100    0.0000
   11.0000    0.4450    0.4340    0.0110    0.9051    4.3181    8.0604    5.4066   10.1824    4.4104    0.4590    0.8232    0.0600    0.7100    0.0000
   11.0000    0.4500    0.4340    0.0160    0.9393    4.2984    8.0608    5.2983   10.2389    4.4049    0.4590    0.8293    0.0600    0.7100    0.0000
   11.0000    0.4550    0.4340    0.0210    1.0681    4.2854    8.0616    5.1223   10.3293    4.4012    0.4590    0.8202    0.0600    0.7100    0.0000
   11.0000    0.4600    0.4340    0.0260    1.2912    4.2685    8.0619    4.8363   10.4747    4.3988    0.4590    0.8207    0.0600    0.7100    0.0000
   11.0000    0.4700    0.4340    0.0360    1.5071    4.2073    8.0631    4.3849   10.7050    4.3914    0.4590    0.8179    0.0600    0.7100    0.0000
   11.0000    0.4800    0.4340    0.0460    1.6623    4.1023    8.0645    3.8189   10.9926    4.3871    0.4590    0.8149    0.0600    0.7100    0.0000
   11.0000    0.4900    0.4340    0.0560    1.7661    3.9277    8.0640    3.0258   11.3937    4.3870    0.4590    0.8249    0.0600    0.7100    0.0000
   11.0000    0.5000    0.4340    0.0660    1.8084    3.7983    8.0647    2.4746   11.6737    4.3830    0.4590    0.8142    0.0600    0.7100    0.0000
   11.0000    0.5100    0.4340    0.0760    1.8347    3.6674    8.0645    1.9331   11.9487    4.3850    0.4590    0.8227    0.0600    0.7100    0.0000
   11.0000    0.5200    0.4340    0.0860    1.8486    3.6375    8.0645    1.8083   12.0153    4.3848    0.4590    0.8235    0.0600    0.7100    0.0000
   11.0000    0.5400    0.4340    0.1060    1.8659    3.6172    8.0643    1.7262   12.0646    4.3843    0.4590    0.8251    0.0600    0.7100    0.0000
   11.0000    0.5500    0.4340    0.1160    1.8724    3.6119    8.0643    1.7064   12.0784    4.3841    0.4590    0.8253    0.0600    0.7100    0.0000
   11.0000    0.5750    0.4340    0.1410    1.8820    3.6050    8.0661    1.6886   12.0969    4.3811    0.4590    0.8097    0.0600    0.7100    0.0000
   11.0000    0.6000    0.4340    0.1660    1.8940    3.5994    8.0652    1.6726   12.1142    4.3800    0.4590    0.8147    0.0600    0.7100    0.0000
   11.0000    0.6500    0.4340    0.2160    1.9146    3.5927    8.0642    1.6600   12.1379    4.3793    0.4590    0.8227    0.0600    0.7100    0.0000
   11.0000    0.7000    0.4340    0.2660    1.9256    3.5908    8.0643    1.6738   12.1472    4.3786    0.4590    0.8220    0.0600    0.7100    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   12.0000    0.4400    0.4340    0.0060    0.8881    4.3461    8.0601    5.5303   10.1180    4.4166    0.4590    0.8185    0.0600    0.7100    0.0000
   12.0000    0.4450    0.4340    0.0110    0.9065    4.3179    8.0608    5.4043   10.1836    4.4104    0.4590    0.8158    0.0600    0.7100    0.0000
   12.0000    0.4500    0.4340    0.0160    0.9404    4.2981    8.0612    5.2961   10.2400    4.4049    0.4590    0.8217    0.0600    0.7100    0.0000
   12.0000    0.4550    0.4340    0.0210    1.0682    4.2854    8.0620    5.1221   10.3294    4.4011    0.4590    0.8126    0.0600    0.7100    0.0000
   12.0000    0.4600    0.4340    0.0260    1.2717    4.2711    8.0623    4.8664   10.4596    4.3980    0.4590    0.8130    0.0600    0.7100    0.0000
   12.0000    0.4700    0.4340    0.0360    1.4838    4.2180    8.0636    4.4509   10.6720    4.3899    0.4590    0.8096    0.0600    0.7100    0.0000
   12.0000    0.4800    0.4340    0.0460    1.6469    4.1224    8.0648    3.9149   10.9446    4.3849    0.4590    0.8065    0.0600    0.7100    0.0000
   12.0000    0.4900    0.4340    0.0560    1.7564    3.9571    8.0647    3.1530   11.3300    4.3844    0.4590    0.8165    0.0600    0.7100    0.0000
   12.0000    0.5000    0.4340    0.0660    1.8046    3.8267    8.0654    2.5923   11.6149    4.3802    0.4590    0.8059    0.0600    0.7100    0.0000
   12.0000    0.5100    0.4340    0.0760    1.8336    3.6753    8.0651    1.9659   11.9323    4.3821    0.4590    0.8142    0.0600    0.7100    0.0000
   12.0000    0.5200    0.4340    0.0860    1.8484    3.6410    8.0652    1.8226   12.0082    4.3819    0.4590    0.8149    0.0600    0.7100    0.0000
