#   age       Mtot      Mc        Menv      Mini      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.7500    0.7607    0.4580    0.3027    1.0607    2.0286    3.5606    8.1792    1.4850   12.2591    5.1522    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7617    0.4580    0.3037    1.0617    2.3510    3.5254    8.1187    1.0223   12.4907    5.6317    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7627    0.4580    0.3047    1.0627    3.0788    3.4176    8.0329   -0.1361   13.0702    6.0300    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7637    0.4580    0.3057    1.0637    3.0845    3.4167    8.0321   -0.1449   13.0749    6.0326    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7646    0.4580    0.3066    1.0646    3.0901    3.4157    8.0312   -0.1537   13.0796    6.0351    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7656    0.4580    0.3076    1.0656    3.0957    3.4148    8.0304   -0.1625   13.0843    6.0376    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7666    0.4580    0.3086    1.0666    3.1014    3.4139    8.0296   -0.1713   13.0890    6.0402    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7676    0.4580    0.3096    1.0676    3.1070    3.4129    8.0288   -0.1801   13.0936    6.0427    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7686    0.4580    0.3106    1.0686    3.1127    3.4120    8.0280   -0.1889   13.0983    6.0452    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7696    0.4580    0.3116    1.0696    3.1183    3.4111    8.0272   -0.1977   13.1030    6.0478    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7705    0.4580    0.3125    1.0705    3.1240    3.4101    8.0264   -0.2065   13.1077    6.0503    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7715    0.4580    0.3135    1.0715    3.1296    3.4092    8.0256   -0.2153   13.1124    6.0528    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7725    0.4580    0.3145    1.0725    3.1352    3.4083    8.0248   -0.2241   13.1171    6.0554    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7735    0.4580    0.3155    1.0735    3.1409    3.4073    8.0240   -0.2329   13.1218    6.0579    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7745    0.4580    0.3165    1.0745    3.1465    3.4064    8.0232   -0.2417   13.1264    6.0604    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7754    0.4580    0.3174    1.0754    3.1522    3.4055    8.0223   -0.2506   13.1311    6.0630    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7764    0.4580    0.3184    1.0764    3.1578    3.4045    8.0215   -0.2594   13.1358    6.0655    0.2890    0.0000    0.0600    0.5800    0.0000
    9.7500    0.7774    0.4580    0.3194    1.0774    3.1635    3.4036    8.0207   -0.2682   13.1405    6.0680    0.2890    0.0000    0.0600    0.5800    0.0000
#   age       Mtot      Mc        Menv      Mini      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.8000    0.6980    0.4580    0.2400    0.9980    1.5189    3.6081    8.0628    2.1482   11.9092    4.3563    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7980    0.4580    0.3400    0.9980    1.5436    3.6053    8.0628    2.1703   11.9272    4.3568    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8000    0.6989    0.4580    0.2409    0.9989    1.5193    3.6080    8.0628    2.1480   11.9097    4.3563    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7990    0.4580    0.3410    0.9990    1.5438    3.6053    8.0628    2.1705   11.9274    4.3568    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8000    0.6999    0.4580    0.2419    0.9999    1.5196    3.6079    8.0628    2.1478   11.9101    4.3563    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.8000    0.4580    0.3420    1.0000    1.5441    3.6053    8.0628    2.1708   11.9276    4.3568    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8000    0.7009    0.4580    0.2429    1.0009    1.5199    3.6078    8.0628    2.1480   11.9103    4.3563    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7019    0.4580    0.2439    1.0019    1.5201    3.6078    8.0628    2.1482   11.9105    4.3563    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7029    0.4580    0.2449    1.0029    1.5204    3.6078    8.0628    2.1484   11.9107    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7038    0.4580    0.2458    1.0038    1.5206    3.6077    8.0628    2.1486   11.9108    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7048    0.4580    0.2468    1.0048    1.5209    3.6077    8.0628    2.1489   11.9110    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7058    0.4580    0.2478    1.0058    1.5211    3.6077    8.0628    2.1491   11.9112    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7068    0.4580    0.2488    1.0068    1.5213    3.6077    8.0628    2.1493   11.9113    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7078    0.4580    0.2498    1.0078    1.5216    3.6076    8.0628    2.1495   11.9115    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7087    0.4580    0.2507    1.0087    1.5218    3.6076    8.0628    2.1498   11.9117    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7097    0.4580    0.2517    1.0097    1.5221    3.6076    8.0628    2.1500   11.9119    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7107    0.4580    0.2527    1.0107    1.5223    3.6076    8.0628    2.1502   11.9120    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7117    0.4580    0.2537    1.0117    1.5225    3.6075    8.0628    2.1505   11.9122    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7127    0.4580    0.2547    1.0127    1.5228    3.6075    8.0628    2.1507   11.9124    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7136    0.4580    0.2556    1.0136    1.5230    3.6075    8.0628    2.1509   11.9125    4.3564    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8000    0.7146    0.4580    0.2566    1.0146    1.5530    3.6052    8.0680    2.1120   11.9322    4.3508    0.2890    0.8088    0.0600    0.5800    0.0000
    9.8000    0.7156    0.4580    0.2576    1.0156    1.5182    3.6112    8.0793    2.1717   11.9027    4.3313    0.2890    0.6437    0.0600    0.5800    0.0000
    9.8000    0.7166    0.4580    0.2586    1.0166    1.4955    3.6157    8.0912    2.2130   11.8823    4.3148    0.2890    0.5010    0.0600    0.5800    0.0000
    9.8000    0.7176    0.4580    0.2596    1.0176    1.4857    3.6182    8.1053    2.2333   11.8724    4.3079    0.2890    0.3617    0.0600    0.5800    0.0000
    9.8000    0.7186    0.4580    0.2606    1.0186    1.4932    3.6181    8.1256    2.2260   11.8764    4.3217    0.2890    0.2145    0.0600    0.5800    0.0000
    9.8000    0.7195    0.4580    0.2615    1.0195    1.5697    3.6091    8.1704    2.1140   11.9327    4.4113    0.2890    0.0562    0.0600    0.5800    0.0000
    9.8000    0.7205    0.4580    0.2625    1.0205    2.0585    3.5570    8.1192    1.4173   12.2813    5.3481    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7215    0.4580    0.2635    1.0215    2.8418    3.4568    8.0668    0.2338   12.8733    5.9236    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7225    0.4580    0.2645    1.0225    2.8474    3.4559    8.0660    0.2250   12.8780    5.9262    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7235    0.4580    0.2655    1.0235    2.8531    3.4549    8.0652    0.2161   12.8827    5.9287    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7244    0.4580    0.2664    1.0244    2.8587    3.4540    8.0644    0.2073   12.8874    5.9312    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7254    0.4580    0.2674    1.0254    2.8644    3.4531    8.0636    0.1985   12.8921    5.9338    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7264    0.4580    0.2684    1.0264    2.8700    3.4521    8.0628    0.1897   12.8968    5.9363    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7274    0.4580    0.2694    1.0274    2.8756    3.4512    8.0620    0.1809   12.9015    5.9388    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7284    0.4580    0.2704    1.0284    2.8813    3.4503    8.0612    0.1721   12.9062    5.9414    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7293    0.4580    0.2713    1.0293    2.8869    3.4493    8.0603    0.1633   12.9108    5.9439    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7303    0.4580    0.2723    1.0303    2.8926    3.4484    8.0595    0.1545   12.9155    5.9464    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7313    0.4580    0.2733    1.0313    2.8982    3.4475    8.0587    0.1457   12.9202    5.9490    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7323    0.4580    0.2743    1.0323    2.9039    3.4465    8.0579    0.1369   12.9249    5.9515    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7333    0.4580    0.2753    1.0333    2.9095    3.4456    8.0571    0.1281   12.9296    5.9540    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7342    0.4580    0.2762    1.0342    2.9151    3.4447    8.0563    0.1193   12.9343    5.9566    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7352    0.4580    0.2772    1.0352    2.9208    3.4437    8.0555    0.1105   12.9390    5.9591    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8000    0.7362    0.4580    0.2782    1.0362    2.9264    3.4428    8.0547    0.1017   12.9437    5.9616    0.2890    0.0000    0.0600    0.5800    0.0000
#   age       Mtot      Mc        Menv      Mini      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.8500    0.6597    0.4580    0.2017    0.9597    1.5050    3.6133    8.0629    2.1571   11.8920    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7597    0.4580    0.3017    0.9597    1.5343    3.6063    8.0628    2.1615   11.9206    4.3566    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.6607    0.4580    0.2027    0.9607    1.5054    3.6131    8.0629    2.1568   11.8925    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7607    0.4580    0.3027    0.9607    1.5345    3.6063    8.0628    2.1617   11.9207    4.3566    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.6617    0.4580    0.2037    0.9617    1.5057    3.6130    8.0629    2.1566   11.8929    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7617    0.4580    0.3037    0.9617    1.5347    3.6063    8.0628    2.1620   11.9209    4.3566    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.6626    0.4580    0.2046    0.9626    1.5061    3.6129    8.0629    2.1564   11.8934    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7627    0.4580    0.3047    0.9627    1.5350    3.6062    8.0628    2.1622   11.9211    4.3566    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.6636    0.4580    0.2056    0.9636    1.5064    3.6127    8.0629    2.1562   11.8938    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7637    0.4580    0.3057    0.9637    1.5352    3.6062    8.0628    2.1624   11.9212    4.3566    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.6646    0.4580    0.2066    0.9646    1.5068    3.6126    8.0629    2.1559   11.8942    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7646    0.4580    0.3066    0.9646    1.5355    3.6062    8.0628    2.1626   11.9214    4.3566    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.6656    0.4580    0.2076    0.9656    1.5071    3.6125    8.0629    2.1557   11.8947    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7656    0.4580    0.3076    0.9656    1.5357    3.6061    8.0628    2.1629   11.9216    4.3567    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.6666    0.4580    0.2086    0.9666    1.5075    3.6123    8.0629    2.1555   11.8951    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7666    0.4580    0.3086    0.9666    1.5359    3.6061    8.0628    2.1631   11.9218    4.3567    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8500    0.6675    0.4580    0.2095    0.9675    1.5079    3.6122    8.0629    2.1553   11.8956    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7676    0.4580    0.3096    0.9676    1.5362    3.6061    8.0628    2.1633   11.9219    4.3567    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8500    0.6685    0.4580    0.2105    0.9685    1.5082    3.6121    8.0628    2.1550   11.8960    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7686    0.4580    0.3106    0.9686    1.5364    3.6061    8.0628    2.1635   11.9221    4.3567    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8500    0.6695    0.4580    0.2115    0.9695    1.5086    3.6119    8.0628    2.1548   11.8964    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7696    0.4580    0.3116    0.9696    1.5367    3.6060    8.0628    2.1638   11.9223    4.3567    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8500    0.6705    0.4580    0.2125    0.9705    1.5089    3.6118    8.0628    2.1546   11.8969    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7705    0.4580    0.3125    0.9705    1.5369    3.6060    8.0628    2.1640   11.9224    4.3567    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8500    0.6715    0.4580    0.2135    0.9715    1.5093    3.6117    8.0628    2.1544   11.8973    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7715    0.4580    0.3135    0.9715    1.5371    3.6060    8.0628    2.1642   11.9226    4.3567    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8500    0.6725    0.4580    0.2145    0.9725    1.5096    3.6115    8.0628    2.1541   11.8978    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7725    0.4580    0.3145    0.9725    1.5374    3.6060    8.0628    2.1644   11.9228    4.3567    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8500    0.6734    0.4580    0.2154    0.9734    1.5100    3.6114    8.0628    2.1539   11.8982    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7735    0.4580    0.3155    0.9735    1.5376    3.6059    8.0628    2.1647   11.9230    4.3567    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8500    0.6744    0.4580    0.2164    0.9744    1.5104    3.6113    8.0628    2.1537   11.8986    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7745    0.4580    0.3165    0.9745    1.5379    3.6059    8.0628    2.1649   11.9231    4.3567    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8500    0.6754    0.4580    0.2174    0.9754    1.5107    3.6112    8.0628    2.1534   11.8991    4.3562    0.2890    0.8978    0.0600    0.5800    0.0000
    9.8500    0.7754    0.4580    0.3174    0.9754    1.5381    3.6059    8.0628    2.1651   11.9233    4.3567    0.2890    0.8977    0.0600    0.5800    0.0000
    9.8500    0.6764    0.4580    0.2184    0.9764    1.5404    3.6085    8.0680    2.1139   11.9192    4.3509    0.2890    0.8081    0.0600    0.5800    0.0000
    9.8500    0.7764    0.4580    0.3184    0.9764    1.5666    3.6041    8.0686    2.1302   11.9411    4.3494    0.2890    0.7981    0.0600    0.5800    0.0000
    9.8500    0.6774    0.4580    0.2194    0.9774    1.4984    3.6163    8.0814    2.1878   11.8825    4.3287    0.2890    0.6176    0.0600    0.5800    0.0000
    9.8500    0.7774    0.4580    0.3194    0.9774    1.5309    3.6099    8.0820    2.1896   11.9116    4.3264    0.2890    0.6113    0.0600    0.5800    0.0000
    9.8500    0.6783    0.4580    0.2203    0.9783    1.4749    3.6214    8.0956    2.2322   11.8606    4.3121    0.2890    0.4526    0.0600    0.5800    0.0000
    9.8500    0.7784    0.4580    0.3204    0.9784    1.5107    3.6137    8.0963    2.2258   11.8938    4.3089    0.2890    0.4481    0.0600    0.5800    0.0000
    9.8500    0.6793    0.4580    0.2213    0.9793    1.4697    3.6234    8.1137    2.2460   11.8541    4.3125    0.2890    0.2910    0.0600    0.5800    0.0000
    9.8500    0.7794    0.4580    0.3214    0.9794    1.5062    3.6154    8.1155    2.2374   11.8883    4.3091    0.2890    0.2828    0.0600    0.5800    0.0000
    9.8500    0.6803    0.4580    0.2223    0.9803    1.5117    3.6184    8.1487    2.1849   11.8849    4.3640    0.2890    0.1098    0.0600    0.5800    0.0000
    9.8500    0.7803    0.4580    0.3223    0.9803    1.5557    3.6102    8.1546    2.1674   11.9236    4.3701    0.2890    0.0935    0.0600    0.5800    0.0000
    9.8500    0.6813    0.4580    0.2233    0.9813    1.9990    3.5635    8.1172    1.4787   12.2384    5.2783    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.7813    0.4580    0.3233    0.9813    2.0540    3.5585    8.1194    1.4632   12.2760    5.3279    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.6823    0.4580    0.2243    0.9823    3.1462    3.3997    8.0174   -0.3235   13.1399    6.0558    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.7823    0.4580    0.3243    0.9823    3.1917    3.3989    8.0167   -0.3122   13.1639    6.0807    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.6832    0.4580    0.2252    0.9832    3.1538    3.3984    8.0165   -0.3354   13.1461    6.0592    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.7833    0.4580    0.3253    0.9833    3.1973    3.3980    8.0159   -0.3210   13.1686    6.0832    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.6842    0.4580    0.2262    0.9842    3.1614    3.3972    8.0156   -0.3473   13.1524    6.0627    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.7843    0.4580    0.3263    0.9843    3.2030    3.3971    8.0151   -0.3298   13.1733    6.0858    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.6852    0.4580    0.2272    0.9852    3.1689    3.3959    8.0146   -0.3592   13.1587    6.0661    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.7852    0.4580    0.3272    0.9852    3.2086    3.3961    8.0143   -0.3386   13.1780    6.0883    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.6862    0.4580    0.2282    0.9862    3.1765    3.3947    8.0137   -0.3712   13.1650    6.0695    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.7862    0.4580    0.3282    0.9862    3.2143    3.3952    8.0135   -0.3474   13.1827    6.0908    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.6872    0.4580    0.2292    0.9872    3.1841    3.3934    8.0127   -0.3831   13.1713    6.0729    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.7872    0.4580    0.3292    0.9872    3.2199    3.3943    8.0126   -0.3562   13.1874    6.0934    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.6881    0.4580    0.2301    0.9881    3.1916    3.3922    8.0118   -0.3950   13.1775    6.0764    0.2890    0.0000    0.0600    0.5800    0.0000
    9.8500    0.7882    0.4580    0.3302    0.9882    3.2255    3.3933    8.0118   -0.3650   13.1921    6.0959    0.2890    0.0000    0.0600    0.5800    0.0000
