#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    7.0000    0.4950    0.4850    0.0100    1.2141    4.3929    8.0712    5.4428   10.1874    4.3129    0.2470    0.8810    0.0006   -1.4800    0.6000
    7.0000    0.5000    0.4850    0.0150    1.2263    4.3651    8.0718    5.3239   10.2490    4.3087    0.2470    0.8792    0.0006   -1.4800    0.6000
    7.0000    0.5050    0.4850    0.0200    1.2344    4.3415    8.0722    5.2258   10.3002    4.3053    0.2470    0.8787    0.0006   -1.4800    0.6000
    7.0000    0.5100    0.4850    0.0250    1.2444    4.3211    8.0726    5.1384   10.3460    4.3021    0.2470    0.8775    0.0006   -1.4800    0.6000
    7.0000    0.5200    0.4850    0.0350    1.2662    4.2843    8.0734    4.9780   10.4305    4.2963    0.2470    0.8754    0.0006   -1.4800    0.6000
    7.0000    0.5300    0.4850    0.0450    1.2921    4.2548    8.0739    4.8421   10.5026    4.2916    0.2470    0.8731    0.0006   -1.4800    0.6000
    7.0000    0.5400    0.4850    0.0550    1.3296    4.2245    8.0745    4.6916   10.5818    4.2882    0.2470    0.8716    0.0006   -1.4800    0.6000
    7.0000    0.5600    0.4850    0.0750    1.4396    4.1513    8.0748    4.3048   10.7832    4.2853    0.2470    0.8705    0.0006   -1.4800    0.6000
    7.0000    0.5900    0.4850    0.1050    1.5826    4.0068    8.0746    3.6063   11.1437    4.2863    0.2470    0.8714    0.0006   -1.4800    0.6000
    7.0000    0.6100    0.4850    0.1250    1.6399    3.9031    8.0747    3.1487   11.3798    4.2867    0.2470    0.8702    0.0006   -1.4800    0.6000
    7.0000    0.6300    0.4850    0.1450    1.6776    3.8008    8.0747    2.7158   11.6033    4.2872    0.2470    0.8702    0.0006   -1.4800    0.6000
    7.0000    0.6500    0.4850    0.1650    1.7034    3.7413    8.0745    2.4653   11.7353    4.2875    0.2470    0.8705    0.0006   -1.4800    0.6000
    7.0000    0.7000    0.4850    0.2150    1.7420    3.7152    8.0745    2.3551   11.8065    4.2880    0.2470    0.8708    0.0006   -1.4800    0.6000
    7.0000    0.7800    0.4850    0.2950    1.7777    3.7050    8.0745    2.3253   11.8449    4.2883    0.2470    0.8707    0.0006   -1.4800    0.6000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    8.0000    0.4880    0.4850    0.0030    1.2008    4.4462    8.0709    5.6634   10.0740    4.3188    0.2470    0.8738    0.0006   -1.4800    0.6000
    8.0000    0.4900    0.4850    0.0050    1.2050    4.4303    8.0711    5.5972   10.1079    4.3172    0.2470    0.8721    0.0006   -1.4800    0.6000
    8.0000    0.4950    0.4850    0.0100    1.2166    4.3926    8.0717    5.4393   10.1891    4.3125    0.2470    0.8699    0.0006   -1.4800    0.6000
    8.0000    0.5000    0.4850    0.0150    1.2287    4.3647    8.0723    5.3201   10.2509    4.3083    0.2470    0.8680    0.0006   -1.4800    0.6000
    8.0000    0.5050    0.4850    0.0200    1.2368    4.3411    8.0727    5.2216   10.3023    4.3050    0.2470    0.8672    0.0006   -1.4800    0.6000
    8.0000    0.5100    0.4850    0.0250    1.2468    4.3206    8.0732    5.1341   10.3482    4.3018    0.2470    0.8658    0.0006   -1.4800    0.6000
    8.0000    0.5200    0.4850    0.0350    1.2685    4.2837    8.0739    4.9732   10.4329    4.2960    0.2470    0.8636    0.0006   -1.4800    0.6000
    8.0000    0.5300    0.4850    0.0450    1.2944    4.2541    8.0745    4.8368   10.5052    4.2912    0.2470    0.8608    0.0006   -1.4800    0.6000
    8.0000    0.5400    0.4850    0.0550    1.3319    4.2237    8.0751    4.6861   10.5846    4.2878    0.2470    0.8592    0.0006   -1.4800    0.6000
    8.0000    0.5600    0.4850    0.0750    1.4404    4.1509    8.0754    4.3025   10.7843    4.2847    0.2470    0.8579    0.0006   -1.4800    0.6000
    8.0000    0.5900    0.4850    0.1050    1.5836    4.0068    8.0753    3.6052   11.1443    4.2855    0.2470    0.8589    0.0006   -1.4800    0.6000
    8.0000    0.6100    0.4850    0.1250    1.6413    3.9029    8.0753    3.1463   11.3810    4.2860    0.2470    0.8575    0.0006   -1.4800    0.6000
    8.0000    0.6300    0.4850    0.1450    1.6793    3.8002    8.0753    2.7116   11.6054    4.2864    0.2470    0.8575    0.0006   -1.4800    0.6000
    8.0000    0.6500    0.4850    0.1650    1.7053    3.7410    8.0752    2.4621   11.7369    4.2865    0.2470    0.8576    0.0006   -1.4800    0.6000
    8.0000    0.7000    0.4850    0.2150    1.7440    3.7150    8.0752    2.3522   11.8079    4.2869    0.2470    0.8582    0.0006   -1.4800    0.6000
    8.0000    0.7800    0.4850    0.2950    1.7798    3.7048    8.0752    2.3225   11.8462    4.2871    0.2470    0.8581    0.0006   -1.4800    0.6000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.0000    0.4880    0.4850    0.0030    1.2032    4.4461    8.0714    5.6605   10.0754    4.3184    0.2470    0.8631    0.0006   -1.4800    0.6000
    9.0000    0.4900    0.4850    0.0050    1.2074    4.4302    8.0716    5.5941   10.1094    4.3168    0.2470    0.8611    0.0006   -1.4800    0.6000
    9.0000    0.4950    0.4850    0.0100    1.2190    4.3924    8.0723    5.4358   10.1908    4.3121    0.2470    0.8587    0.0006   -1.4800    0.6000
    9.0000    0.5000    0.4850    0.0150    1.2311    4.3644    8.0728    5.3163   10.2528    4.3079    0.2470    0.8568    0.0006   -1.4800    0.6000
    9.0000    0.5050    0.4850    0.0200    1.2393    4.3406    8.0732    5.2175   10.3044    4.3046    0.2470    0.8558    0.0006   -1.4800    0.6000
    9.0000    0.5100    0.4850    0.0250    1.2491    4.3201    8.0737    5.1297   10.3504    4.3014    0.2470    0.8542    0.0006   -1.4800    0.6000
    9.0000    0.5200    0.4850    0.0350    1.2708    4.2831    8.0745    4.9684   10.4352    4.2956    0.2470    0.8518    0.0006   -1.4800    0.6000
    9.0000    0.5300    0.4850    0.0450    1.2966    4.2533    8.0751    4.8316   10.5078    4.2908    0.2470    0.8488    0.0006   -1.4800    0.6000
    9.0000    0.5400    0.4850    0.0550    1.3339    4.2229    8.0756    4.6810   10.5872    4.2873    0.2470    0.8471    0.0006   -1.4800    0.6000
    9.0000    0.5600    0.4850    0.0750    1.4410    4.1507    8.0760    4.3008   10.7851    4.2841    0.2470    0.8459    0.0006   -1.4800    0.6000
    9.0000    0.5900    0.4850    0.1050    1.5845    4.0070    8.0759    3.6052   11.1443    4.2847    0.2470    0.8469    0.0006   -1.4800    0.6000
    9.0000    0.6100    0.4850    0.1250    1.6424    3.9032    8.0760    3.1466   11.3808    4.2850    0.2470    0.8456    0.0006   -1.4800    0.6000
    9.0000    0.6300    0.4850    0.1450    1.6806    3.8006    8.0760    2.7121   11.6051    4.2854    0.2470    0.8455    0.0006   -1.4800    0.6000
    9.0000    0.6500    0.4850    0.1650    1.7066    3.7411    8.0759    2.4613   11.7373    4.2853    0.2470    0.8453    0.0006   -1.4800    0.6000
    9.0000    0.7000    0.4850    0.2150    1.7455    3.7150    8.0758    2.3506   11.8087    4.2856    0.2470    0.8461    0.0006   -1.4800    0.6000
    9.0000    0.7800    0.4850    0.2950    1.7813    3.7048    8.0758    2.3208   11.8471    4.2858    0.2470    0.8460    0.0006   -1.4800    0.6000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   10.0000    0.4880    0.4850    0.0030    1.2055    4.4459    8.0719    5.6577   10.0768    4.3180    0.2470    0.8525    0.0006   -1.4800    0.6000
   10.0000    0.4900    0.4850    0.0050    1.2099    4.4300    8.0721    5.5910   10.1110    4.3164    0.2470    0.8502    0.0006   -1.4800    0.6000
   10.0000    0.4950    0.4850    0.0100    1.2214    4.3921    8.0728    5.4324   10.1926    4.3117    0.2470    0.8479    0.0006   -1.4800    0.6000
   10.0000    0.5000    0.4850    0.0150    1.2335    4.3641    8.0733    5.3126   10.2546    4.3074    0.2470    0.8462    0.0006   -1.4800    0.6000
   10.0000    0.5050    0.4850    0.0200    1.2416    4.3402    8.0738    5.2135   10.3064    4.3041    0.2470    0.8451    0.0006   -1.4800    0.6000
   10.0000    0.5100    0.4850    0.0250    1.2514    4.3196    8.0742    5.1254   10.3525    4.3009    0.2470    0.8435    0.0006   -1.4800    0.6000
   10.0000    0.5200    0.4850    0.0350    1.2729    4.2825    8.0750    4.9638   10.4375    4.2951    0.2470    0.8412    0.0006   -1.4800    0.6000
   10.0000    0.5300    0.4850    0.0450    1.2986    4.2526    8.0756    4.8269   10.5101    4.2902    0.2470    0.8382    0.0006   -1.4800    0.6000
   10.0000    0.5400    0.4850    0.0550    1.3355    4.2222    8.0762    4.6767   10.5893    4.2867    0.2470    0.8363    0.0006   -1.4800    0.6000
   10.0000    0.5600    0.4850    0.0750    1.4411    4.1505    8.0766    4.3000   10.7855    4.2832    0.2470    0.8349    0.0006   -1.4800    0.6000
   10.0000    0.5900    0.4850    0.1050    1.5846    4.0077    8.0765    3.6078   11.1430    4.2837    0.2470    0.8358    0.0006   -1.4800    0.6000
   10.0000    0.6100    0.4850    0.1250    1.6427    3.9044    8.0766    3.1509   11.3787    4.2839    0.2470    0.8348    0.0006   -1.4800    0.6000
   10.0000    0.6300    0.4850    0.1450    1.6809    3.8025    8.0766    2.7192   11.6016    4.2840    0.2470    0.8344    0.0006   -1.4800    0.6000
   10.0000    0.6500    0.4850    0.1650    1.7070    3.7418    8.0765    2.4639   11.7360    4.2839    0.2470    0.8339    0.0006   -1.4800    0.6000
   10.0000    0.7000    0.4850    0.2150    1.7460    3.7153    8.0765    2.3512   11.8084    4.2840    0.2470    0.8350    0.0006   -1.4800    0.6000
   10.0000    0.7800    0.4850    0.2950    1.7819    3.7049    8.0765    2.3209   11.8471    4.2840    0.2470    0.8349    0.0006   -1.4800    0.6000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   11.0000    0.4880    0.4850    0.0030    1.2078    4.4458    8.0724    5.6550   10.0781    4.3174    0.2470    0.8429    0.0006   -1.4800    0.6000
   11.0000    0.4900    0.4850    0.0050    1.2121    4.4298    8.0726    5.5882   10.1124    4.3158    0.2470    0.8407    0.0006   -1.4800    0.6000
   11.0000    0.4950    0.4850    0.0100    1.2236    4.3919    8.0733    5.4291   10.1942    4.3110    0.2470    0.8383    0.0006   -1.4800    0.6000
   11.0000    0.5000    0.4850    0.0150    1.2357    4.3637    8.0738    5.3090   10.2564    4.3068    0.2470    0.8365    0.0006   -1.4800    0.6000
   11.0000    0.5050    0.4850    0.0200    1.2439    4.3398    8.0743    5.2096   10.3083    4.3035    0.2470    0.8351    0.0006   -1.4800    0.6000
   11.0000    0.5100    0.4850    0.0250    1.2537    4.3191    8.0748    5.1212   10.3546    4.3003    0.2470    0.8333    0.0006   -1.4800    0.6000
   11.0000    0.5200    0.4850    0.0350    1.2751    4.2819    8.0756    4.9592   10.4398    4.2945    0.2470    0.8308    0.0006   -1.4800    0.6000
   11.0000    0.5300    0.4850    0.0450    1.3006    4.2519    8.0762    4.8222   10.5125    4.2895    0.2470    0.8276    0.0006   -1.4800    0.6000
   11.0000    0.5400    0.4850    0.0550    1.3370    4.2215    8.0768    4.6725   10.5914    4.2860    0.2470    0.8255    0.0006   -1.4800    0.6000
   11.0000    0.5600    0.4850    0.0750    1.4413    4.1504    8.0772    4.2993   10.7859    4.2824    0.2470    0.8239    0.0006   -1.4800    0.6000
   11.0000    0.5900    0.4850    0.1050    1.5848    4.0084    8.0771    3.6104   11.1417    4.2826    0.2470    0.8248    0.0006   -1.4800    0.6000
   11.0000    0.6100    0.4850    0.1250    1.6431    3.9056    8.0772    3.1552   11.3765    4.2827    0.2470    0.8240    0.0006   -1.4800    0.6000
   11.0000    0.6300    0.4850    0.1450    1.6813    3.8043    8.0773    2.7264   11.5980    4.2827    0.2470    0.8233    0.0006   -1.4800    0.6000
   11.0000    0.6500    0.4850    0.1650    1.7074    3.7425    8.0772    2.4664   11.7348    4.2825    0.2470    0.8226    0.0006   -1.4800    0.6000
   11.0000    0.7000    0.4850    0.2150    1.7465    3.7155    8.0772    2.3517   11.8082    4.2824    0.2470    0.8238    0.0006   -1.4800    0.6000
   11.0000    0.7800    0.4850    0.2950    1.7824    3.7051    8.0772    2.3209   11.8470    4.2823    0.2470    0.8238    0.0006   -1.4800    0.6000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   12.0000    0.4880    0.4850    0.0030    1.2100    4.4457    8.0728    5.6523   10.0795    4.3169    0.2470    0.8337    0.0006   -1.4800    0.6000
   12.0000    0.4900    0.4850    0.0050    1.2143    4.4297    8.0731    5.5853   10.1139    4.3151    0.2470    0.8313    0.0006   -1.4800    0.6000
   12.0000    0.4950    0.4850    0.0100    1.2259    4.3916    8.0738    5.4259   10.1958    4.3104    0.2470    0.8286    0.0006   -1.4800    0.6000
   12.0000    0.5000    0.4850    0.0150    1.2379    4.3634    8.0744    5.3054   10.2582    4.3061    0.2470    0.8267    0.0006   -1.4800    0.6000
   12.0000    0.5050    0.4850    0.0200    1.2461    4.3394    8.0748    5.2057   10.3103    4.3030    0.2470    0.8250    0.0006   -1.4800    0.6000
   12.0000    0.5100    0.4850    0.0250    1.2559    4.3186    8.0753    5.1170   10.3568    4.2997    0.2470    0.8231    0.0006   -1.4800    0.6000
   12.0000    0.5200    0.4850    0.0350    1.2772    4.2813    8.0761    4.9547   10.4421    4.2939    0.2470    0.8204    0.0006   -1.4800    0.6000
   12.0000    0.5300    0.4850    0.0450    1.3026    4.2512    8.0768    4.8174   10.5149    4.2889    0.2470    0.8170    0.0006   -1.4800    0.6000
   12.0000    0.5400    0.4850    0.0550    1.3386    4.2208    8.0773    4.6682   10.5935    4.2853    0.2470    0.8147    0.0006   -1.4800    0.6000
   12.0000    0.5600    0.4850    0.0750    1.4414    4.1503    8.0778    4.2985   10.7863    4.2815    0.2470    0.8128    0.0006   -1.4800    0.6000
   12.0000    0.5900    0.4850    0.1050    1.5850    4.0091    8.0777    3.6131   11.1404    4.2816    0.2470    0.8138    0.0006   -1.4800    0.6000
   12.0000    0.6100    0.4850    0.1250    1.6435    3.9067    8.0778    3.1595   11.3743    4.2815    0.2470    0.8132    0.0006   -1.4800    0.6000
