#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    5.0000    0.4700    0.4640    0.0060    1.0381    4.3351    8.0643    5.3652   10.2149    4.3594    0.2920    0.8795    0.0400    0.3900    0.0000
    5.0000    0.4750    0.4640    0.0110    1.0508    4.2872    8.0650    5.1657   10.3170    4.3549    0.2920    0.8781    0.0400    0.3900    0.0000
    5.0000    0.4800    0.4640    0.0160    1.0627    4.2497    8.0654    5.0083   10.3979    4.3508    0.2920    0.8770    0.0400    0.3900    0.0000
    5.0000    0.4850    0.4640    0.0210    1.0775    4.2170    8.0658    4.8672   10.4708    4.3473    0.2920    0.8763    0.0400    0.3900    0.0000
    5.0000    0.4900    0.4640    0.0260    1.1002    4.1864    8.0662    4.7263   10.5434    4.3443    0.2920    0.8753    0.0400    0.3900    0.0000
    5.0000    0.5000    0.4640    0.0360    1.1982    4.1148    8.0666    4.3510   10.7355    4.3408    0.2920    0.8744    0.0400    0.3900    0.0000
    5.0000    0.5100    0.4640    0.0460    1.3395    3.9974    8.0666    3.7486   11.0409    4.3411    0.2920    0.8744    0.0400    0.3900    0.0000
    5.0000    0.5200    0.4640    0.0560    1.4314    3.8443    8.0665    3.0529   11.3930    4.3417    0.2920    0.8741    0.0400    0.3900    0.0000
    5.0000    0.5300    0.4640    0.0660    1.4778    3.7128    8.0665    2.4885   11.6793    4.3421    0.2920    0.8740    0.0400    0.3900    0.0000
    5.0000    0.5400    0.4640    0.0760    1.5010    3.6779    8.0665    2.3335   11.7609    4.3421    0.2920    0.8738    0.0400    0.3900    0.0000
    5.0000    0.5600    0.4640    0.0960    1.5270    3.6503    8.0666    2.2135   11.8288    4.3423    0.2920    0.8741    0.0400    0.3900    0.0000
    5.0000    0.5800    0.4640    0.1160    1.5437    3.6389    8.0666    2.1664   11.8600    4.3425    0.2920    0.8739    0.0400    0.3900    0.0000
    5.0000    0.6000    0.4640    0.1360    1.5554    3.6316    8.0666    2.1400   11.8805    4.3424    0.2920    0.8735    0.0400    0.3900    0.0000
    5.0000    0.7000    0.4640    0.2360    1.5957    3.6163    8.0665    2.1051   11.9315    4.3428    0.2920    0.8738    0.0400    0.3900    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    6.0000    0.4670    0.4640    0.0030    1.0323    4.3776    8.0644    5.5381   10.1271    4.3628    0.2920    0.8696    0.0400    0.3900    0.0000
    6.0000    0.4680    0.4640    0.0040    1.0347    4.3609    8.0645    5.4703   10.1615    4.3618    0.2920    0.8699    0.0400    0.3900    0.0000
    6.0000    0.4700    0.4640    0.0060    1.0401    4.3348    8.0647    5.3622   10.2164    4.3595    0.2920    0.8696    0.0400    0.3900    0.0000
    6.0000    0.4750    0.4640    0.0110    1.0527    4.2868    8.0654    5.1623   10.3187    4.3550    0.2920    0.8680    0.0400    0.3900    0.0000
    6.0000    0.4800    0.4640    0.0160    1.0645    4.2492    8.0659    5.0043   10.3999    4.3509    0.2920    0.8667    0.0400    0.3900    0.0000
    6.0000    0.4850    0.4640    0.0210    1.0790    4.2164    8.0663    4.8631   10.4728    4.3474    0.2920    0.8659    0.0400    0.3900    0.0000
    6.0000    0.4900    0.4640    0.0260    1.1014    4.1857    8.0667    4.7223   10.5454    4.3444    0.2920    0.8647    0.0400    0.3900    0.0000
    6.0000    0.5000    0.4640    0.0360    1.2000    4.1141    8.0671    4.3464   10.7378    4.3409    0.2920    0.8636    0.0400    0.3900    0.0000
    6.0000    0.5100    0.4640    0.0460    1.3447    3.9951    8.0671    3.7342   11.0481    4.3412    0.2920    0.8636    0.0400    0.3900    0.0000
    6.0000    0.5200    0.4640    0.0560    1.4375    3.8401    8.0670    3.0296   11.4046    4.3417    0.2920    0.8633    0.0400    0.3900    0.0000
    6.0000    0.5300    0.4640    0.0660    1.4835    3.7105    8.0671    2.4735   11.6868    4.3420    0.2920    0.8633    0.0400    0.3900    0.0000
    6.0000    0.5400    0.4640    0.0760    1.5064    3.6765    8.0670    2.3229   11.7661    4.3419    0.2920    0.8629    0.0400    0.3900    0.0000
    6.0000    0.5600    0.4640    0.0960    1.5323    3.6495    8.0671    2.2049   11.8331    4.3421    0.2920    0.8634    0.0400    0.3900    0.0000
    6.0000    0.5800    0.4640    0.1160    1.5488    3.6383    8.0671    2.1589   11.8638    4.3422    0.2920    0.8631    0.0400    0.3900    0.0000
    6.0000    0.6000    0.4640    0.1360    1.5605    3.6310    8.0671    2.1322   11.8844    4.3421    0.2920    0.8625    0.0400    0.3900    0.0000
    6.0000    0.7000    0.4640    0.2360    1.6004    3.6158    8.0671    2.0986   11.9347    4.3423    0.2920    0.8630    0.0400    0.3900    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    7.0000    0.4670    0.4640    0.0030    1.0343    4.3774    8.0649    5.5354   10.1284    4.3628    0.2920    0.8600    0.0400    0.3900    0.0000
    7.0000    0.4680    0.4640    0.0040    1.0367    4.3607    8.0650    5.4675   10.1629    4.3619    0.2920    0.8602    0.0400    0.3900    0.0000
    7.0000    0.4700    0.4640    0.0060    1.0420    4.3346    8.0652    5.3591   10.2180    4.3595    0.2920    0.8598    0.0400    0.3900    0.0000
    7.0000    0.4750    0.4640    0.0110    1.0545    4.2864    8.0659    5.1589   10.3204    4.3551    0.2920    0.8579    0.0400    0.3900    0.0000
    7.0000    0.4800    0.4640    0.0160    1.0663    4.2486    8.0663    5.0003   10.4019    4.3510    0.2920    0.8564    0.0400    0.3900    0.0000
    7.0000    0.4850    0.4640    0.0210    1.0806    4.2157    8.0668    4.8590   10.4749    4.3475    0.2920    0.8556    0.0400    0.3900    0.0000
    7.0000    0.4900    0.4640    0.0260    1.1027    4.1851    8.0671    4.7183   10.5473    4.3445    0.2920    0.8541    0.0400    0.3900    0.0000
    7.0000    0.5000    0.4640    0.0360    1.2017    4.1134    8.0676    4.3417   10.7401    4.3410    0.2920    0.8527    0.0400    0.3900    0.0000
    7.0000    0.5100    0.4640    0.0460    1.3498    3.9928    8.0676    3.7199   11.0553    4.3413    0.2920    0.8528    0.0400    0.3900    0.0000
    7.0000    0.5200    0.4640    0.0560    1.4435    3.8358    8.0675    3.0063   11.4163    4.3417    0.2920    0.8524    0.0400    0.3900    0.0000
    7.0000    0.5300    0.4640    0.0660    1.4892    3.7081    8.0676    2.4584   11.6944    4.3419    0.2920    0.8525    0.0400    0.3900    0.0000
    7.0000    0.5400    0.4640    0.0760    1.5118    3.6752    8.0675    2.3123   11.7714    4.3417    0.2920    0.8520    0.0400    0.3900    0.0000
    7.0000    0.5600    0.4640    0.0960    1.5376    3.6487    8.0676    2.1963   11.8373    4.3419    0.2920    0.8527    0.0400    0.3900    0.0000
    7.0000    0.5800    0.4640    0.1160    1.5539    3.6377    8.0676    2.1513   11.8675    4.3419    0.2920    0.8522    0.0400    0.3900    0.0000
    7.0000    0.6000    0.4640    0.1360    1.5655    3.6303    8.0676    2.1245   11.8883    4.3417    0.2920    0.8515    0.0400    0.3900    0.0000
    7.0000    0.7000    0.4640    0.2360    1.6051    3.6154    8.0676    2.0922   11.9379    4.3419    0.2920    0.8521    0.0400    0.3900    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    8.0000    0.4670    0.4640    0.0030    1.0363    4.3772    8.0653    5.5328   10.1298    4.3629    0.2920    0.8503    0.0400    0.3900    0.0000
    8.0000    0.4680    0.4640    0.0040    1.0386    4.3605    8.0654    5.4647   10.1642    4.3620    0.2920    0.8504    0.0400    0.3900    0.0000
    8.0000    0.4700    0.4640    0.0060    1.0440    4.3343    8.0656    5.3561   10.2195    4.3596    0.2920    0.8499    0.0400    0.3900    0.0000
    8.0000    0.4750    0.4640    0.0110    1.0563    4.2860    8.0663    5.1554   10.3222    4.3552    0.2920    0.8480    0.0400    0.3900    0.0000
    8.0000    0.4800    0.4640    0.0160    1.0682    4.2481    8.0668    4.9962   10.4039    4.3511    0.2920    0.8464    0.0400    0.3900    0.0000
    8.0000    0.4850    0.4640    0.0210    1.0822    4.2151    8.0672    4.8548   10.4770    4.3475    0.2920    0.8456    0.0400    0.3900    0.0000
    8.0000    0.4900    0.4640    0.0260    1.1041    4.1844    8.0676    4.7142   10.5494    4.3445    0.2920    0.8442    0.0400    0.3900    0.0000
    8.0000    0.5000    0.4640    0.0360    1.2030    4.1128    8.0680    4.3381   10.7419    4.3409    0.2920    0.8429    0.0400    0.3900    0.0000
    8.0000    0.5100    0.4640    0.0460    1.3523    3.9922    8.0681    3.7152   11.0577    4.3411    0.2920    0.8429    0.0400    0.3900    0.0000
    8.0000    0.5200    0.4640    0.0560    1.4450    3.8368    8.0680    3.0088   11.4150    4.3413    0.2920    0.8424    0.0400    0.3900    0.0000
    8.0000    0.5300    0.4640    0.0660    1.4900    3.7092    8.0681    2.4618   11.6927    4.3414    0.2920    0.8424    0.0400    0.3900    0.0000
    8.0000    0.5400    0.4640    0.0760    1.5123    3.6758    8.0681    2.3143   11.7705    4.3411    0.2920    0.8417    0.0400    0.3900    0.0000
    8.0000    0.5600    0.4640    0.0960    1.5381    3.6490    8.0681    2.1969   11.8371    4.3412    0.2920    0.8424    0.0400    0.3900    0.0000
    8.0000    0.5800    0.4640    0.1160    1.5542    3.6379    8.0682    2.1520   11.8672    4.3411    0.2920    0.8419    0.0400    0.3900    0.0000
    8.0000    0.6000    0.4640    0.1360    1.5653    3.6306    8.0682    2.1259   11.8876    4.3410    0.2920    0.8413    0.0400    0.3900    0.0000
    8.0000    0.7000    0.4640    0.2360    1.6049    3.6155    8.0682    2.0930   11.9375    4.3410    0.2920    0.8420    0.0400    0.3900    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.0000    0.4670    0.4640    0.0030    1.0383    4.3770    8.0657    5.5302   10.1311    4.3628    0.2920    0.8415    0.0400    0.3900    0.0000
    9.0000    0.4680    0.4640    0.0040    1.0406    4.3603    8.0658    5.4619   10.1657    4.3619    0.2920    0.8416    0.0400    0.3900    0.0000
    9.0000    0.4700    0.4640    0.0060    1.0460    4.3340    8.0660    5.3531   10.2210    4.3596    0.2920    0.8411    0.0400    0.3900    0.0000
    9.0000    0.4750    0.4640    0.0110    1.0584    4.2856    8.0667    5.1517   10.3240    4.3551    0.2920    0.8387    0.0400    0.3900    0.0000
    9.0000    0.4800    0.4640    0.0160    1.0701    4.2476    8.0672    4.9922   10.4059    4.3510    0.2920    0.8369    0.0400    0.3900    0.0000
    9.0000    0.4850    0.4640    0.0210    1.0840    4.2145    8.0677    4.8505   10.4791    4.3474    0.2920    0.8362    0.0400    0.3900    0.0000
    9.0000    0.4900    0.4640    0.0260    1.1056    4.1837    8.0680    4.7100   10.5515    4.3445    0.2920    0.8346    0.0400    0.3900    0.0000
    9.0000    0.5000    0.4640    0.0360    1.2041    4.1123    8.0685    4.3348   10.7435    4.3409    0.2920    0.8333    0.0400    0.3900    0.0000
    9.0000    0.5100    0.4640    0.0460    1.3537    3.9923    8.0686    3.7139   11.0583    4.3408    0.2920    0.8332    0.0400    0.3900    0.0000
    9.0000    0.5200    0.4640    0.0560    1.4451    3.8393    8.0685    3.0188   11.4100    4.3408    0.2920    0.8326    0.0400    0.3900    0.0000
    9.0000    0.5300    0.4640    0.0660    1.4893    3.7112    8.0686    2.4707   11.6883    4.3408    0.2920    0.8326    0.0400    0.3900    0.0000
    9.0000    0.5400    0.4640    0.0760    1.5117    3.6769    8.0686    2.3191   11.7681    4.3404    0.2920    0.8316    0.0400    0.3900    0.0000
    9.0000    0.5600    0.4640    0.0960    1.5371    3.6496    8.0687    2.2005   11.8353    4.3403    0.2920    0.8322    0.0400    0.3900    0.0000
    9.0000    0.5800    0.4640    0.1160    1.5531    3.6384    8.0688    2.1547   11.8658    4.3402    0.2920    0.8318    0.0400    0.3900    0.0000
    9.0000    0.6000    0.4640    0.1360    1.5642    3.6310    8.0688    2.1288   11.8862    4.3401    0.2920    0.8312    0.0400    0.3900    0.0000
    9.0000    0.7000    0.4640    0.2360    1.6036    3.6158    8.0687    2.0955   11.9363    4.3400    0.2920    0.8320    0.0400    0.3900    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   10.0000    0.4670    0.4640    0.0030    1.0403    4.3769    8.0661    5.5275   10.1324    4.3627    0.2920    0.8327    0.0400    0.3900    0.0000
   10.0000    0.4680    0.4640    0.0040    1.0426    4.3601    8.0662    5.4591   10.1671    4.3618    0.2920    0.8327    0.0400    0.3900    0.0000
   10.0000    0.4700    0.4640    0.0060    1.0479    4.3338    8.0665    5.3501   10.2225    4.3595    0.2920    0.8322    0.0400    0.3900    0.0000
   10.0000    0.4750    0.4640    0.0110    1.0604    4.2852    8.0671    5.1480   10.3258    4.3550    0.2920    0.8294    0.0400    0.3900    0.0000
   10.0000    0.4800    0.4640    0.0160    1.0721    4.2470    8.0676    4.9881   10.4080    4.3510    0.2920    0.8275    0.0400    0.3900    0.0000
   10.0000    0.4850    0.4640    0.0210    1.0858    4.2138    8.0681    4.8462   10.4812    4.3474    0.2920    0.8268    0.0400    0.3900    0.0000
   10.0000    0.4900    0.4640    0.0260    1.1071    4.1830    8.0685    4.7058   10.5536    4.3445    0.2920    0.8251    0.0400    0.3900    0.0000
   10.0000    0.5000    0.4640    0.0360    1.2052    4.1118    8.0690    4.3316   10.7452    4.3408    0.2920    0.8237    0.0400    0.3900    0.0000
   10.0000    0.5100    0.4640    0.0460    1.3552    3.9923    8.0691    3.7126   11.0590    4.3405    0.2920    0.8235    0.0400    0.3900    0.0000
   10.0000    0.5200    0.4640    0.0560    1.4452    3.8418    8.0691    3.0288   11.4051    4.3403    0.2920    0.8229    0.0400    0.3900    0.0000
   10.0000    0.5300    0.4640    0.0660    1.4886    3.7133    8.0692    2.4795   11.6838    4.3402    0.2920    0.8229    0.0400    0.3900    0.0000
   10.0000    0.5400    0.4640    0.0760    1.5111    3.6779    8.0692    2.3239   11.7657    4.3398    0.2920    0.8214    0.0400    0.3900    0.0000
   10.0000    0.5600    0.4640    0.0960    1.5361    3.6503    8.0693    2.2041   11.8335    4.3394    0.2920    0.8220    0.0400    0.3900    0.0000
   10.0000    0.5800    0.4640    0.1160    1.5520    3.6388    8.0693    2.1575   11.8644    4.3392    0.2920    0.8216    0.0400    0.3900    0.0000
   10.0000    0.6000    0.4640    0.1360    1.5632    3.6315    8.0693    2.1317   11.8848    4.3392    0.2920    0.8211    0.0400    0.3900    0.0000
   10.0000    0.7000    0.4640    0.2360    1.6023    3.6161    8.0693    2.0980   11.9350    4.3390    0.2920    0.8221    0.0400    0.3900    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   11.0000    0.4670    0.4640    0.0030    1.0422    4.3767    8.0666    5.5249   10.1337    4.3626    0.2920    0.8239    0.0400    0.3900    0.0000
   11.0000    0.4680    0.4640    0.0040    1.0446    4.3599    8.0666    5.4563   10.1685    4.3617    0.2920    0.8239    0.0400    0.3900    0.0000
   11.0000    0.4700    0.4640    0.0060    1.0499    4.3335    8.0669    5.3470   10.2240    4.3595    0.2920    0.8234    0.0400    0.3900    0.0000
   11.0000    0.4750    0.4640    0.0110    1.0624    4.2848    8.0676    5.1443   10.3277    4.3549    0.2920    0.8201    0.0400    0.3900    0.0000
   11.0000    0.4800    0.4640    0.0160    1.0740    4.2465    8.0681    4.9840   10.4101    4.3509    0.2920    0.8181    0.0400    0.3900    0.0000
   11.0000    0.4850    0.4640    0.0210    1.0876    4.2132    8.0686    4.8419   10.4834    4.3474    0.2920    0.8174    0.0400    0.3900    0.0000
   11.0000    0.4900    0.4640    0.0260    1.1086    4.1823    8.0690    4.7016   10.5558    4.3444    0.2920    0.8155    0.0400    0.3900    0.0000
   11.0000    0.5000    0.4640    0.0360    1.2064    4.1113    8.0694    4.3284   10.7468    4.3407    0.2920    0.8141    0.0400    0.3900    0.0000
   11.0000    0.5100    0.4640    0.0460    1.3566    3.9923    8.0696    3.7113   11.0596    4.3401    0.2920    0.8138    0.0400    0.3900    0.0000
   11.0000    0.5200    0.4640    0.0560    1.4453    3.8443    8.0696    3.0388   11.4001    4.3398    0.2920    0.8131    0.0400    0.3900    0.0000
   11.0000    0.5300    0.4640    0.0660    1.4879    3.7154    8.0697    2.4884   11.6794    4.3395    0.2920    0.8131    0.0400    0.3900    0.0000
   11.0000    0.5400    0.4640    0.0760    1.5105    3.6789    8.0698    2.3287   11.7633    4.3391    0.2920    0.8113    0.0400    0.3900    0.0000
   11.0000    0.5600    0.4640    0.0960    1.5351    3.6509    8.0699    2.2077   11.8317    4.3385    0.2920    0.8118    0.0400    0.3900    0.0000
   11.0000    0.5800    0.4640    0.1160    1.5510    3.6392    8.0699    2.1602   11.8631    4.3383    0.2920    0.8115    0.0400    0.3900    0.0000
   11.0000    0.6000    0.4640    0.1360    1.5622    3.6319    8.0699    2.1345   11.8833    4.3384    0.2920    0.8111    0.0400    0.3900    0.0000
   11.0000    0.7000    0.4640    0.2360    1.6009    3.6164    8.0699    2.1005   11.9338    4.3379    0.2920    0.8121    0.0400    0.3900    0.0000
#   age       Mtot      Mc        Menv      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   12.0000    0.4670    0.4640    0.0030    1.0442    4.3766    8.0670    5.5223   10.1350    4.3626    0.2920    0.8151    0.0400    0.3900    0.0000
   12.0000    0.4680    0.4640    0.0040    1.0467    4.3597    8.0670    5.4534   10.1699    4.3616    0.2920    0.8151    0.0400    0.3900    0.0000
   12.0000    0.4700    0.4640    0.0060    1.0519    4.3332    8.0673    5.3440   10.2255    4.3595    0.2920    0.8145    0.0400    0.3900    0.0000
   12.0000    0.4750    0.4640    0.0110    1.0644    4.2844    8.0680    5.1405   10.3295    4.3548    0.2920    0.8108    0.0400    0.3900    0.0000
   12.0000    0.4800    0.4640    0.0160    1.0760    4.2460    8.0685    4.9799   10.4121    4.3509    0.2920    0.8086    0.0400    0.3900    0.0000
   12.0000    0.4850    0.4640    0.0210    1.0894    4.2125    8.0690    4.8375   10.4855    4.3473    0.2920    0.8080    0.0400    0.3900    0.0000
   12.0000    0.4900    0.4640    0.0260    1.1101    4.1816    8.0694    4.6974   10.5579    4.3444    0.2920    0.8060    0.0400    0.3900    0.0000
   12.0000    0.5000    0.4640    0.0360    1.2075    4.1107    8.0699    4.3251   10.7484    4.3406    0.2920    0.8046    0.0400    0.3900    0.0000
   12.0000    0.5100    0.4640    0.0460    1.3581    3.9924    8.0701    3.7100   11.0602    4.3398    0.2920    0.8041    0.0400    0.3900    0.0000
   12.0000    0.5200    0.4640    0.0560    1.4454    3.8469    8.0701    3.0487   11.3951    4.3393    0.2920    0.8033    0.0400    0.3900    0.0000
   12.0000    0.5300    0.4640    0.0660    1.4872    3.7174    8.0702    2.4972   11.6750    4.3389    0.2920    0.8033    0.0400    0.3900    0.0000
   12.0000    0.5400    0.4640    0.0760    1.5099    3.6800    8.0703    2.3335   11.7610    4.3384    0.2920    0.8011    0.0400    0.3900    0.0000
   12.0000    0.5600    0.4640    0.0960    1.5341    3.6516    8.0705    2.2113   11.8299    4.3376    0.2920    0.8016    0.0400    0.3900    0.0000
   12.0000    0.5800    0.4640    0.1160    1.5499    3.6396    8.0705    2.1629   11.8617    4.3374    0.2920    0.8013    0.0400    0.3900    0.0000
   12.0000    0.6000    0.4640    0.1360    1.5611    3.6324    8.0704    2.1374   11.8819    4.3375    0.2920    0.8010    0.0400    0.3900    0.0000
