#   age       Mtot      Mc        Menv      Mini      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.8500    0.7235    0.4950    0.2285    1.0235    1.6902    3.8567    8.0738    2.9867   11.4977    4.2626    0.2450    0.9489    0.0001   -2.2600    0.5000
    9.8500    0.7244    0.4950    0.2294    1.0244    1.6911    3.8552    8.0738    2.9801   11.5013    4.2627    0.2450    0.9489    0.0001   -2.2600    0.5000
    9.8500    0.7254    0.4950    0.2304    1.0254    1.6938    3.8517    8.0749    2.9644   11.5095    4.2621    0.2450    0.9260    0.0001   -2.2600    0.5000
    9.8500    0.7264    0.4950    0.2314    1.0264    1.7083    3.8557    8.0890    2.9666   11.5087    4.2357    0.2450    0.6896    0.0001   -2.2600    0.5000
    9.8500    0.7274    0.4950    0.2324    1.0274    1.7047    3.8844    8.1048    3.0855   11.4495    4.2095    0.2450    0.4930    0.0001   -2.2600    0.5000
    9.8500    0.7284    0.4950    0.2334    1.0284    1.7204    3.8794    8.1302    3.0505   11.4673    4.2126    0.2450    0.2668    0.0001   -2.2600    0.5000
    9.8500    0.7293    0.4950    0.2343    1.0293    1.8418    3.7522    8.2040    2.4205   11.7826    4.3856    0.2450    0.0260    0.0001   -2.2600    0.5000
    9.8500    0.7303    0.4950    0.2353    1.0303    2.7524    3.6426    8.1061    1.0720   12.4571    5.8468    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7313    0.4950    0.2363    1.0313    2.7641    3.6418    8.1049    1.0578   12.4645    5.8522    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7323    0.4950    0.2373    1.0323    2.7758    3.6410    8.1037    1.0436   12.4719    5.8575    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7333    0.4950    0.2383    1.0333    2.7875    3.6403    8.1025    1.0294   12.4793    5.8629    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7342    0.4950    0.2392    1.0342    2.7992    3.6395    8.1013    1.0152   12.4867    5.8683    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7352    0.4950    0.2402    1.0352    2.8109    3.6387    8.1001    1.0010   12.4940    5.8737    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7362    0.4950    0.2412    1.0362    2.8226    3.6380    8.0988    0.9868   12.5014    5.8791    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7372    0.4950    0.2422    1.0372    2.8344    3.6372    8.0976    0.9726   12.5088    5.8845    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7382    0.4950    0.2432    1.0382    2.8461    3.6365    8.0964    0.9584   12.5162    5.8898    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7391    0.4950    0.2441    1.0391    2.8578    3.6357    8.0952    0.9442   12.5236    5.8952    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7401    0.4950    0.2451    1.0401    2.8695    3.6349    8.0940    0.9300   12.5310    5.9006    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7411    0.4950    0.2461    1.0411    2.8812    3.6342    8.0928    0.9158   12.5383    5.9060    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7421    0.4950    0.2471    1.0421    2.8929    3.6334    8.0915    0.9016   12.5457    5.9114    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7431    0.4950    0.2481    1.0431    2.9047    3.6326    8.0903    0.8874   12.5531    5.9168    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7441    0.4950    0.2491    1.0441    2.9164    3.6319    8.0891    0.8732   12.5605    5.9221    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7450    0.4950    0.2500    1.0450    2.9281    3.6311    8.0879    0.8590   12.5679    5.9275    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7460    0.4950    0.2510    1.0460    2.9398    3.6304    8.0867    0.8448   12.5753    5.9329    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.8500    0.7470    0.4950    0.2520    1.0470    2.9515    3.6296    8.0855    0.8306   12.5826    5.9383    0.2450    0.0000    0.0001   -2.2600    0.5000
#   age       Mtot      Mc        Menv      Mini      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.9000    0.6695    0.4950    0.1745    0.9695    1.6121    3.9756    8.0740    3.5063   11.2208    4.2614    0.2450    0.9492    0.0001   -2.2600    0.5000
    9.9000    0.7696    0.4950    0.2746    0.9696    1.7295    3.7823    8.0737    2.6767   11.6662    4.2636    0.2450    0.9484    0.0001   -2.2600    0.5000
    9.9000    0.6705    0.4950    0.1755    0.9705    1.6135    3.9734    8.0740    3.4966   11.2260    4.2614    0.2450    0.9492    0.0001   -2.2600    0.5000
    9.9000    0.7705    0.4950    0.2755    0.9705    1.7303    3.7807    8.0737    2.6701   11.6698    4.2636    0.2450    0.9484    0.0001   -2.2600    0.5000
    9.9000    0.6715    0.4950    0.1765    0.9715    1.6150    3.9712    8.0740    3.4870   11.2311    4.2614    0.2450    0.9492    0.0001   -2.2600    0.5000
    9.9000    0.7715    0.4950    0.2765    0.9715    1.7311    3.7791    8.0737    2.6635   11.6733    4.2636    0.2450    0.9484    0.0001   -2.2600    0.5000
    9.9000    0.6725    0.4950    0.1775    0.9725    1.6165    3.9690    8.0740    3.4773   11.2362    4.2615    0.2450    0.9492    0.0001   -2.2600    0.5000
    9.9000    0.7725    0.4950    0.2775    0.9725    1.7320    3.7775    8.0737    2.6569   11.6769    4.2636    0.2450    0.9484    0.0001   -2.2600    0.5000
    9.9000    0.6734    0.4950    0.1784    0.9734    1.6179    3.9668    8.0740    3.4677   11.2414    4.2615    0.2450    0.9492    0.0001   -2.2600    0.5000
    9.9000    0.7735    0.4950    0.2785    0.9735    1.7328    3.7760    8.0737    2.6503   11.6805    4.2636    0.2450    0.9484    0.0001   -2.2600    0.5000
    9.9000    0.6744    0.4950    0.1794    0.9744    1.6194    3.9646    8.0740    3.4580   11.2465    4.2615    0.2450    0.9492    0.0001   -2.2600    0.5000
    9.9000    0.7745    0.4950    0.2795    0.9745    1.7336    3.7744    8.0737    2.6437   11.6841    4.2636    0.2450    0.9484    0.0001   -2.2600    0.5000
    9.9000    0.6754    0.4950    0.1804    0.9754    1.6209    3.9624    8.0740    3.4484   11.2516    4.2615    0.2450    0.9492    0.0001   -2.2600    0.5000
    9.9000    0.7754    0.4950    0.2804    0.9754    1.7345    3.7728    8.0737    2.6371   11.6877    4.2637    0.2450    0.9484    0.0001   -2.2600    0.5000
    9.9000    0.6764    0.4950    0.1814    0.9764    1.6223    3.9602    8.0740    3.4388   11.2568    4.2615    0.2450    0.9492    0.0001   -2.2600    0.5000
    9.9000    0.7764    0.4950    0.2814    0.9764    1.7353    3.7712    8.0737    2.6305   11.6913    4.2637    0.2450    0.9483    0.0001   -2.2600    0.5000
    9.9000    0.6774    0.4950    0.1824    0.9774    1.6238    3.9580    8.0740    3.4291   11.2619    4.2616    0.2450    0.9492    0.0001   -2.2600    0.5000
    9.9000    0.7774    0.4950    0.2824    0.9774    1.7361    3.7696    8.0737    2.6239   11.6948    4.2637    0.2450    0.9483    0.0001   -2.2600    0.5000
    9.9000    0.6783    0.4950    0.1833    0.9783    1.6252    3.9558    8.0740    3.4195   11.2670    4.2616    0.2450    0.9491    0.0001   -2.2600    0.5000
    9.9000    0.7784    0.4950    0.2834    0.9784    1.7370    3.7680    8.0737    2.6173   11.6984    4.2637    0.2450    0.9483    0.0001   -2.2600    0.5000
    9.9000    0.6793    0.4950    0.1843    0.9793    1.6267    3.9536    8.0740    3.4098   11.2722    4.2616    0.2450    0.9491    0.0001   -2.2600    0.5000
    9.9000    0.7794    0.4950    0.2844    0.9794    1.7378    3.7664    8.0737    2.6107   11.7020    4.2637    0.2450    0.9483    0.0001   -2.2600    0.5000
    9.9000    0.6803    0.4950    0.1853    0.9803    1.6282    3.9514    8.0740    3.4002   11.2773    4.2616    0.2450    0.9491    0.0001   -2.2600    0.5000
    9.9000    0.6813    0.4950    0.1863    0.9813    1.6296    3.9492    8.0740    3.3906   11.2824    4.2617    0.2450    0.9491    0.0001   -2.2600    0.5000
    9.9000    0.6823    0.4950    0.1873    0.9823    1.6311    3.9470    8.0740    3.3809   11.2876    4.2617    0.2450    0.9491    0.0001   -2.2600    0.5000
    9.9000    0.6832    0.4950    0.1882    0.9832    1.6325    3.9448    8.0740    3.3713   11.2927    4.2617    0.2450    0.9491    0.0001   -2.2600    0.5000
    9.9000    0.6842    0.4950    0.1892    0.9842    1.6340    3.9426    8.0740    3.3616   11.2978    4.2617    0.2450    0.9491    0.0001   -2.2600    0.5000
    9.9000    0.6852    0.4950    0.1902    0.9852    1.6355    3.9404    8.0740    3.3520   11.3030    4.2618    0.2450    0.9491    0.0001   -2.2600    0.5000
    9.9000    0.6862    0.4950    0.1912    0.9862    1.6369    3.9382    8.0740    3.3424   11.3081    4.2618    0.2450    0.9491    0.0001   -2.2600    0.5000
    9.9000    0.6872    0.4950    0.1922    0.9872    1.6472    3.9317    8.0812    3.3069   11.3262    4.2540    0.2450    0.8064    0.0001   -2.2600    0.5000
    9.9000    0.6881    0.4950    0.1931    0.9881    1.6507    3.9472    8.0975    3.3658   11.2970    4.2215    0.2450    0.5711    0.0001   -2.2600    0.5000
    9.9000    0.6891    0.4950    0.1941    0.9891    1.6651    3.9460    8.1213    3.3474   11.3066    4.2132    0.2450    0.3263    0.0001   -2.2600    0.5000
    9.9000    0.6901    0.4950    0.1951    0.9901    1.7708    3.8518    8.1892    2.8655   11.5478    4.3501    0.2450    0.0435    0.0001   -2.2600    0.5000
    9.9000    0.6911    0.4950    0.1961    0.9911    2.8016    3.6397    8.0718    0.9871   12.4873    5.8964    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.6921    0.4950    0.1971    0.9921    2.8085    3.6393    8.0708    0.9789   12.4917    5.9010    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.6930    0.4950    0.1980    0.9930    2.8154    3.6388    8.0698    0.9707   12.4961    5.9055    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.6940    0.4950    0.1990    0.9940    2.8223    3.6383    8.0689    0.9626   12.5005    5.9101    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.6950    0.4950    0.2000    0.9950    2.8292    3.6378    8.0679    0.9544   12.5049    5.9146    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.6960    0.4950    0.2010    0.9960    2.8361    3.6374    8.0669    0.9463   12.5093    5.9192    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.6970    0.4950    0.2020    0.9970    2.8430    3.6369    8.0660    0.9381   12.5137    5.9237    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.6980    0.4950    0.2030    0.9980    2.8499    3.6364    8.0650    0.9299   12.5181    5.9283    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.6989    0.4950    0.2039    0.9989    2.8568    3.6360    8.0640    0.9218   12.5225    5.9329    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.6999    0.4950    0.2049    0.9999    2.8637    3.6355    8.0631    0.9136   12.5269    5.9374    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.7009    0.4950    0.2059    1.0009    2.8706    3.6350    8.0621    0.9055   12.5313    5.9420    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.7019    0.4950    0.2069    1.0019    2.8775    3.6345    8.0611    0.8973   12.5357    5.9465    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.7029    0.4950    0.2079    1.0029    2.8844    3.6341    8.0602    0.8892   12.5401    5.9511    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.7038    0.4950    0.2088    1.0038    2.8913    3.6336    8.0592    0.8810   12.5445    5.9556    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.7048    0.4950    0.2098    1.0048    2.8982    3.6331    8.0582    0.8728   12.5489    5.9602    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.7058    0.4950    0.2108    1.0058    2.9051    3.6327    8.0573    0.8647   12.5532    5.9647    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9000    0.7068    0.4950    0.2118    1.0068    2.9120    3.6322    8.0563    0.8565   12.5576    5.9693    0.2450    0.0000    0.0001   -2.2600    0.5000
#   age       Mtot      Mc        Menv      Mini      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.9500    0.6332    0.4950    0.1382    0.9332    1.5506    4.0590    8.0741    3.8776   11.0234    4.2608    0.2450    0.9494    0.0001   -2.2600    0.5000
    9.9500    0.7333    0.4950    0.2383    0.9333    1.6986    3.8409    8.0738    2.9208   11.5336    4.2628    0.2450    0.9488    0.0001   -2.2600    0.5000
    9.9500    0.6342    0.4950    0.1392    0.9342    1.5532    4.0565    8.0741    3.8658   11.0296    4.2608    0.2450    0.9494    0.0001   -2.2600    0.5000
    9.9500    0.7342    0.4950    0.2392    0.9342    1.6994    3.8393    8.0738    2.9142   11.5372    4.2629    0.2450    0.9488    0.0001   -2.2600    0.5000
    9.9500    0.6352    0.4950    0.1402    0.9352    1.5557    4.0541    8.0741    3.8541   11.0358    4.2608    0.2450    0.9494    0.0001   -2.2600    0.5000
    9.9500    0.7352    0.4950    0.2402    0.9352    1.7002    3.8377    8.0738    2.9076   11.5407    4.2629    0.2450    0.9488    0.0001   -2.2600    0.5000
    9.9500    0.6362    0.4950    0.1412    0.9362    1.5582    4.0516    8.0741    3.8423   11.0420    4.2607    0.2450    0.9494    0.0001   -2.2600    0.5000
    9.9500    0.7362    0.4950    0.2412    0.9362    1.7011    3.8361    8.0738    2.9010   11.5443    4.2629    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6371    0.4950    0.1421    0.9371    1.5608    4.0491    8.0741    3.8305   11.0482    4.2607    0.2450    0.9494    0.0001   -2.2600    0.5000
    9.9500    0.7372    0.4950    0.2422    0.9372    1.7019    3.8346    8.0738    2.8944   11.5479    4.2629    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6381    0.4950    0.1431    0.9381    1.5633    4.0466    8.0741    3.8188   11.0545    4.2607    0.2450    0.9494    0.0001   -2.2600    0.5000
    9.9500    0.7382    0.4950    0.2432    0.9382    1.7028    3.8330    8.0738    2.8878   11.5515    4.2629    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6391    0.4950    0.1441    0.9391    1.5658    4.0441    8.0741    3.8070   11.0607    4.2607    0.2450    0.9494    0.0001   -2.2600    0.5000
    9.9500    0.7391    0.4950    0.2441    0.9391    1.7036    3.8314    8.0738    2.8812   11.5551    4.2630    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6401    0.4950    0.1451    0.9401    1.5683    4.0417    8.0741    3.7955   11.0668    4.2607    0.2450    0.9494    0.0001   -2.2600    0.5000
    9.9500    0.7401    0.4950    0.2451    0.9401    1.7044    3.8298    8.0738    2.8746   11.5587    4.2630    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6411    0.4950    0.1461    0.9411    1.5697    4.0395    8.0741    3.7858   11.0719    4.2607    0.2450    0.9494    0.0001   -2.2600    0.5000
    9.9500    0.7411    0.4950    0.2461    0.9411    1.7053    3.8282    8.0738    2.8680   11.5622    4.2630    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6420    0.4950    0.1470    0.9420    1.5712    4.0373    8.0741    3.7762   11.0771    4.2607    0.2450    0.9493    0.0001   -2.2600    0.5000
    9.9500    0.7421    0.4950    0.2471    0.9421    1.7061    3.8266    8.0738    2.8614   11.5658    4.2630    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6430    0.4950    0.1480    0.9430    1.5726    4.0351    8.0741    3.7665   11.0822    4.2608    0.2450    0.9493    0.0001   -2.2600    0.5000
    9.9500    0.7431    0.4950    0.2481    0.9431    1.7069    3.8251    8.0738    2.8548   11.5694    4.2630    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6440    0.4950    0.1490    0.9440    1.5741    4.0329    8.0741    3.7569   11.0873    4.2608    0.2450    0.9493    0.0001   -2.2600    0.5000
    9.9500    0.7441    0.4950    0.2491    0.9441    1.7078    3.8235    8.0738    2.8482   11.5730    4.2630    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6450    0.4950    0.1500    0.9450    1.5756    4.0307    8.0741    3.7473   11.0925    4.2608    0.2450    0.9493    0.0001   -2.2600    0.5000
    9.9500    0.7450    0.4950    0.2500    0.9450    1.7086    3.8219    8.0738    2.8416   11.5766    4.2631    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6460    0.4950    0.1510    0.9460    1.5770    4.0285    8.0741    3.7376   11.0976    4.2608    0.2450    0.9493    0.0001   -2.2600    0.5000
    9.9500    0.7460    0.4950    0.2510    0.9460    1.7094    3.8203    8.0738    2.8350   11.5802    4.2631    0.2450    0.9487    0.0001   -2.2600    0.5000
    9.9500    0.6470    0.4950    0.1520    0.9470    1.5785    4.0263    8.0741    3.7280   11.1027    4.2609    0.2450    0.9493    0.0001   -2.2600    0.5000
    9.9500    0.7470    0.4950    0.2520    0.9470    1.7103    3.8187    8.0738    2.8284   11.5837    4.2631    0.2450    0.9486    0.0001   -2.2600    0.5000
    9.9500    0.6479    0.4950    0.1529    0.9479    1.5799    4.0241    8.0741    3.7183   11.1079    4.2609    0.2450    0.9493    0.0001   -2.2600    0.5000
    9.9500    0.7480    0.4950    0.2530    0.9480    1.7111    3.8171    8.0738    2.8218   11.5873    4.2631    0.2450    0.9486    0.0001   -2.2600    0.5000
    9.9500    0.6489    0.4950    0.1539    0.9489    1.5814    4.0219    8.0741    3.7087   11.1130    4.2609    0.2450    0.9493    0.0001   -2.2600    0.5000
    9.9500    0.7490    0.4950    0.2540    0.9490    1.7119    3.8156    8.0738    2.8152   11.5909    4.2631    0.2450    0.9486    0.0001   -2.2600    0.5000
    9.9500    0.6499    0.4950    0.1549    0.9499    1.5878    4.0177    8.0803    3.6863   11.1245    4.2555    0.2450    0.8245    0.0001   -2.2600    0.5000
    9.9500    0.7499    0.4950    0.2549    0.9499    1.7257    3.8064    8.0810    2.7655   11.6161    4.2547    0.2450    0.8110    0.0001   -2.2600    0.5000
    9.9500    0.6509    0.4950    0.1559    0.9509    1.5949    4.0195    8.0989    3.6872   11.1244    4.2230    0.2450    0.5493    0.0001   -2.2600    0.5000
    9.9500    0.7509    0.4950    0.2559    0.9509    1.7271    3.8461    8.1010    2.9235   11.5374    4.2121    0.2450    0.5372    0.0001   -2.2600    0.5000
    9.9500    0.6519    0.4950    0.1569    0.9519    1.6289    3.9990    8.1301    3.5717   11.1825    4.2281    0.2450    0.2535    0.0001   -2.2600    0.5000
    9.9500    0.7519    0.4950    0.2569    0.9519    1.7472    3.8459    8.1365    2.9032   11.5478    4.2161    0.2450    0.2286    0.0001   -2.2600    0.5000
    9.9500    0.6528    0.4950    0.1578    0.9528    2.1435    3.6893    8.1543    1.8189   12.0592    5.2965    0.2450    0.0000    0.0001   -2.2600    0.5000
    9.9500    0.7529    0.4950    0.2579    0.9529    2.3042    3.6730    8.1446    1.6552   12.1721    5.4598    0.2450    0.0000    0.0001   -2.2600    0.5000
