#   age       Mtot      Mc        Menv      Mini      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.8000    0.7627    0.4750    0.2877    1.0627    2.2885    3.6069    8.1401    1.4120   12.2964    5.4527    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7637    0.4750    0.2887    1.0637    3.0941    3.5191    8.0461    0.2552   12.8751    6.0226    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7646    0.4750    0.2896    1.0646    3.1015    3.5183    8.0449    0.2451   12.8804    6.0264    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7656    0.4750    0.2906    1.0656    3.1089    3.5174    8.0438    0.2350   12.8857    6.0303    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7666    0.4750    0.2916    1.0666    3.1163    3.5166    8.0427    0.2249   12.8911    6.0341    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7676    0.4750    0.2926    1.0676    3.1237    3.5158    8.0416    0.2148   12.8964    6.0380    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7686    0.4750    0.2936    1.0686    3.1311    3.5150    8.0404    0.2047   12.9018    6.0418    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7696    0.4750    0.2946    1.0696    3.1385    3.5142    8.0393    0.1946   12.9071    6.0457    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7705    0.4750    0.2955    1.0705    3.1459    3.5133    8.0382    0.1845   12.9124    6.0495    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7715    0.4750    0.2965    1.0715    3.1533    3.5125    8.0371    0.1744   12.9178    6.0534    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7725    0.4750    0.2975    1.0725    3.1607    3.5117    8.0359    0.1643   12.9231    6.0572    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7735    0.4750    0.2985    1.0735    3.1681    3.5109    8.0348    0.1542   12.9284    6.0611    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7745    0.4750    0.2995    1.0745    3.1755    3.5101    8.0337    0.1441   12.9338    6.0649    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7754    0.4750    0.3004    1.0754    3.1829    3.5092    8.0326    0.1340   12.9391    6.0687    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7764    0.4750    0.3014    1.0764    3.1903    3.5084    8.0314    0.1239   12.9445    6.0726    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7774    0.4750    0.3024    1.0774    3.1977    3.5076    8.0303    0.1138   12.9498    6.0764    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7784    0.4750    0.3034    1.0784    3.2051    3.5068    8.0292    0.1037   12.9551    6.0803    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8000    0.7794    0.4750    0.3044    1.0794    3.2125    3.5060    8.0280    0.0936   12.9605    6.0841    0.2570    0.0000    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      Mini      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.8500    0.6999    0.4750    0.2249    0.9999    1.6830    3.6685    8.0678    2.2272   11.8704    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7009    0.4750    0.2259    1.0009    1.6833    3.6684    8.0678    2.2272   11.8707    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7019    0.4750    0.2269    1.0019    1.6836    3.6684    8.0678    2.2272   11.8710    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7029    0.4750    0.2279    1.0029    1.6839    3.6683    8.0678    2.2272   11.8713    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7038    0.4750    0.2288    1.0038    1.6842    3.6682    8.0678    2.2272   11.8716    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7048    0.4750    0.2298    1.0048    1.6845    3.6682    8.0678    2.2272   11.8719    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7058    0.4750    0.2308    1.0058    1.6848    3.6681    8.0678    2.2272   11.8722    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7068    0.4750    0.2318    1.0068    1.6851    3.6680    8.0678    2.2272   11.8724    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7078    0.4750    0.2328    1.0078    1.6853    3.6680    8.0678    2.2272   11.8727    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7087    0.4750    0.2337    1.0087    1.6856    3.6679    8.0678    2.2272   11.8730    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7097    0.4750    0.2347    1.0097    1.6859    3.6678    8.0678    2.2272   11.8733    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7107    0.4750    0.2357    1.0107    1.6862    3.6677    8.0678    2.2272   11.8736    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7117    0.4750    0.2367    1.0117    1.6865    3.6677    8.0678    2.2272   11.8739    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7127    0.4750    0.2377    1.0127    1.6868    3.6676    8.0678    2.2272   11.8741    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7136    0.4750    0.2386    1.0136    1.6871    3.6675    8.0678    2.2272   11.8744    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7146    0.4750    0.2396    1.0146    1.6874    3.6675    8.0678    2.2272   11.8747    4.3160    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7156    0.4750    0.2406    1.0156    1.6877    3.6674    8.0678    2.2273   11.8750    4.3161    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7166    0.4750    0.2416    1.0166    1.6879    3.6673    8.0678    2.2273   11.8753    4.3161    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.8500    0.7176    0.4750    0.2426    1.0176    1.7140    3.6648    8.0730    2.1918   11.8933    4.3090    0.2570    0.8456    0.0060   -0.4700    0.2300
    9.8500    0.7186    0.4750    0.2436    1.0186    1.6995    3.6712    8.0867    2.2322   11.8734    4.2715    0.2570    0.6546    0.0060   -0.4700    0.2300
    9.8500    0.7195    0.4750    0.2445    1.0195    1.6944    3.6758    8.1019    2.2563   11.8616    4.2445    0.2570    0.4790    0.0060   -0.4700    0.2300
    9.8500    0.7205    0.4750    0.2455    1.0205    1.7013    3.6777    8.1254    2.2574   11.8614    4.2423    0.2570    0.2727    0.0060   -0.4700    0.2300
    9.8500    0.7215    0.4750    0.2465    1.0215    1.8059    3.6640    8.1914    2.0986   11.9410    4.3795    0.2570    0.0372    0.0060   -0.4700    0.2300
    9.8500    0.7225    0.4750    0.2475    1.0225    2.7834    3.5535    8.0934    0.6795   12.6508    5.8609    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7235    0.4750    0.2485    1.0235    2.7908    3.5527    8.0923    0.6694   12.6561    5.8648    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7244    0.4750    0.2494    1.0244    2.7982    3.5518    8.0911    0.6593   12.6615    5.8686    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7254    0.4750    0.2504    1.0254    2.8056    3.5510    8.0900    0.6492   12.6668    5.8725    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7264    0.4750    0.2514    1.0264    2.8130    3.5502    8.0889    0.6391   12.6722    5.8763    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7274    0.4750    0.2524    1.0274    2.8204    3.5494    8.0878    0.6290   12.6775    5.8801    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7284    0.4750    0.2534    1.0284    2.8278    3.5486    8.0866    0.6189   12.6828    5.8840    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7293    0.4750    0.2543    1.0293    2.8352    3.5477    8.0855    0.6088   12.6882    5.8878    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7303    0.4750    0.2553    1.0303    2.8426    3.5469    8.0844    0.5987   12.6935    5.8917    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7313    0.4750    0.2563    1.0313    2.8500    3.5461    8.0832    0.5886   12.6989    5.8955    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7323    0.4750    0.2573    1.0323    2.8574    3.5453    8.0821    0.5785   12.7042    5.8994    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7333    0.4750    0.2583    1.0333    2.8648    3.5445    8.0810    0.5684   12.7095    5.9032    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7342    0.4750    0.2592    1.0342    2.8722    3.5436    8.0799    0.5583   12.7149    5.9071    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7352    0.4750    0.2602    1.0352    2.8796    3.5428    8.0787    0.5482   12.7202    5.9109    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7362    0.4750    0.2612    1.0362    2.8870    3.5420    8.0776    0.5381   12.7256    5.9148    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7372    0.4750    0.2622    1.0372    2.8944    3.5412    8.0765    0.5280   12.7309    5.9186    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.8500    0.7382    0.4750    0.2632    1.0382    2.9018    3.5404    8.0754    0.5179   12.7362    5.9225    0.2570    0.0000    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      Mini      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.9000    0.6626    0.4750    0.1876    0.9626    1.6683    3.6746    8.0679    2.2420   11.8511    4.3156    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7627    0.4750    0.2877    0.9627    1.7015    3.6641    8.0677    2.2275   11.8887    4.3163    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6636    0.4750    0.1886    0.9636    1.6687    3.6744    8.0679    2.2416   11.8516    4.3156    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7637    0.4750    0.2887    0.9637    1.7018    3.6640    8.0677    2.2275   11.8890    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6646    0.4750    0.1896    0.9646    1.6691    3.6742    8.0679    2.2412   11.8521    4.3156    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7646    0.4750    0.2896    0.9646    1.7021    3.6639    8.0677    2.2276   11.8893    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6656    0.4750    0.1906    0.9656    1.6695    3.6741    8.0679    2.2408   11.8526    4.3156    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7656    0.4750    0.2906    0.9656    1.7024    3.6638    8.0677    2.2276   11.8895    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6666    0.4750    0.1916    0.9666    1.6699    3.6739    8.0679    2.2404   11.8531    4.3156    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7666    0.4750    0.2916    0.9666    1.7027    3.6638    8.0677    2.2276   11.8898    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6675    0.4750    0.1925    0.9675    1.6702    3.6738    8.0679    2.2401   11.8536    4.3156    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7676    0.4750    0.2926    0.9676    1.7030    3.6637    8.0677    2.2276   11.8901    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6685    0.4750    0.1935    0.9685    1.6706    3.6736    8.0679    2.2397   11.8541    4.3156    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7686    0.4750    0.2936    0.9686    1.7033    3.6636    8.0677    2.2276   11.8904    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6695    0.4750    0.1945    0.9695    1.6710    3.6734    8.0679    2.2393   11.8547    4.3157    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7696    0.4750    0.2946    0.9696    1.7036    3.6636    8.0677    2.2276   11.8907    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6705    0.4750    0.1955    0.9705    1.6714    3.6733    8.0679    2.2389   11.8552    4.3157    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7705    0.4750    0.2955    0.9705    1.7038    3.6635    8.0677    2.2276   11.8910    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6715    0.4750    0.1965    0.9715    1.6718    3.6731    8.0678    2.2385   11.8557    4.3157    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7715    0.4750    0.2965    0.9715    1.7041    3.6634    8.0677    2.2276   11.8913    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6725    0.4750    0.1975    0.9725    1.6722    3.6730    8.0678    2.2381   11.8562    4.3157    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7725    0.4750    0.2975    0.9725    1.7044    3.6634    8.0677    2.2276   11.8915    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6734    0.4750    0.1984    0.9734    1.6726    3.6728    8.0678    2.2377   11.8567    4.3157    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7735    0.4750    0.2985    0.9735    1.7047    3.6633    8.0677    2.2276   11.8918    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6744    0.4750    0.1994    0.9744    1.6730    3.6726    8.0678    2.2373   11.8572    4.3157    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7745    0.4750    0.2995    0.9745    1.7050    3.6632    8.0677    2.2276   11.8921    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6754    0.4750    0.2004    0.9754    1.6733    3.6725    8.0678    2.2369   11.8577    4.3157    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7754    0.4750    0.3004    0.9754    1.7053    3.6631    8.0677    2.2276   11.8924    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6764    0.4750    0.2014    0.9764    1.6737    3.6723    8.0678    2.2365   11.8582    4.3157    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7764    0.4750    0.3014    0.9764    1.7056    3.6631    8.0677    2.2276   11.8927    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6774    0.4750    0.2024    0.9774    1.6741    3.6722    8.0678    2.2362   11.8587    4.3157    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7774    0.4750    0.3024    0.9774    1.7059    3.6630    8.0677    2.2276   11.8930    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6783    0.4750    0.2033    0.9783    1.6745    3.6720    8.0678    2.2358   11.8592    4.3157    0.2570    0.9451    0.0060   -0.4700    0.2300
    9.9000    0.7784    0.4750    0.3034    0.9784    1.7062    3.6629    8.0677    2.2276   11.8933    4.3164    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9000    0.6793    0.4750    0.2043    0.9793    1.6986    3.6702    8.0748    2.2049   11.8750    4.3048    0.2570    0.8184    0.0060   -0.4700    0.2300
    9.9000    0.7794    0.4750    0.3044    0.9794    1.7291    3.6615    8.0755    2.2000   11.9074    4.3027    0.2570    0.8062    0.0060   -0.4700    0.2300
    9.9000    0.6803    0.4750    0.2053    0.9803    1.6817    3.6785    8.0903    2.2556   11.8500    4.2633    0.2570    0.6092    0.0060   -0.4700    0.2300
    9.9000    0.6813    0.4750    0.2063    0.9813    1.6757    3.6848    8.1100    2.2875   11.8343    4.2400    0.2570    0.3959    0.0060   -0.4700    0.2300
    9.9000    0.6823    0.4750    0.2073    0.9823    1.7141    3.6811    8.1529    2.2349   11.8609    4.2858    0.2570    0.1280    0.0060   -0.4700    0.2300
    9.9000    0.6832    0.4750    0.2082    0.9832    2.3927    3.5959    8.1344    1.2163   12.3705    5.5793    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6842    0.4750    0.2092    0.9842    3.0814    3.5206    8.0443    0.2268   12.8656    6.0260    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6852    0.4750    0.2102    0.9852    3.0875    3.5198    8.0430    0.2183   12.8702    6.0291    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6862    0.4750    0.2112    0.9862    3.0937    3.5191    8.0418    0.2098   12.8747    6.0322    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6872    0.4750    0.2122    0.9872    3.0998    3.5183    8.0405    0.2013   12.8793    6.0354    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6881    0.4750    0.2131    0.9881    3.1060    3.5176    8.0393    0.1927   12.8839    6.0385    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6891    0.4750    0.2141    0.9891    3.1121    3.5168    8.0380    0.1842   12.8884    6.0416    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6901    0.4750    0.2151    0.9901    3.1183    3.5161    8.0368    0.1757   12.8930    6.0448    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6911    0.4750    0.2161    0.9911    3.1244    3.5153    8.0356    0.1672   12.8976    6.0479    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6921    0.4750    0.2171    0.9921    3.1306    3.5146    8.0343    0.1587   12.9022    6.0510    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6930    0.4750    0.2180    0.9930    3.1367    3.5138    8.0331    0.1501   12.9067    6.0542    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6940    0.4750    0.2190    0.9940    3.1429    3.5131    8.0318    0.1416   12.9113    6.0573    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6950    0.4750    0.2200    0.9950    3.1490    3.5123    8.0306    0.1331   12.9159    6.0604    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6960    0.4750    0.2210    0.9960    3.1552    3.5116    8.0294    0.1246   12.9205    6.0636    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6970    0.4750    0.2220    0.9970    3.1613    3.5108    8.0281    0.1161   12.9250    6.0667    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6980    0.4750    0.2230    0.9980    3.1675    3.5101    8.0269    0.1075   12.9296    6.0698    0.2570    0.0000    0.0060   -0.4700    0.2300
    9.9000    0.6989    0.4750    0.2239    0.9989    3.1736    3.5093    8.0256    0.0990   12.9342    6.0730    0.2570    0.0000    0.0060   -0.4700    0.2300
#   age       Mtot      Mc        Menv      Mini      logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
    9.9500    0.7254    0.4750    0.2504    0.9254    1.6905    3.6667    8.0677    2.2273   11.8779    4.3161    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6264    0.4750    0.1514    0.9264    1.6459    3.6885    8.0679    2.2953   11.8120    4.3151    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7264    0.4750    0.2514    0.9264    1.6908    3.6666    8.0677    2.2273   11.8781    4.3161    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6273    0.4750    0.1523    0.9273    1.6466    3.6881    8.0679    2.2938   11.8131    4.3151    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7274    0.4750    0.2524    0.9274    1.6911    3.6666    8.0677    2.2273   11.8784    4.3161    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6283    0.4750    0.1533    0.9283    1.6472    3.6877    8.0679    2.2923   11.8142    4.3151    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7284    0.4750    0.2534    0.9284    1.6914    3.6665    8.0677    2.2273   11.8787    4.3161    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6293    0.4750    0.1543    0.9293    1.6478    3.6873    8.0679    2.2908   11.8153    4.3151    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7293    0.4750    0.2543    0.9293    1.6917    3.6664    8.0677    2.2273   11.8790    4.3161    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6303    0.4750    0.1553    0.9303    1.6484    3.6869    8.0679    2.2892   11.8164    4.3151    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7303    0.4750    0.2553    0.9303    1.6920    3.6664    8.0677    2.2273   11.8793    4.3161    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6313    0.4750    0.1563    0.9313    1.6490    3.6865    8.0679    2.2877   11.8175    4.3151    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7313    0.4750    0.2563    0.9313    1.6923    3.6663    8.0677    2.2273   11.8796    4.3162    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6322    0.4750    0.1572    0.9322    1.6497    3.6861    8.0679    2.2862   11.8186    4.3151    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7323    0.4750    0.2573    0.9323    1.6926    3.6662    8.0677    2.2274   11.8799    4.3162    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6332    0.4750    0.1582    0.9332    1.6503    3.6857    8.0679    2.2847   11.8197    4.3152    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7333    0.4750    0.2583    0.9333    1.6929    3.6661    8.0677    2.2274   11.8801    4.3162    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6342    0.4750    0.1592    0.9342    1.6509    3.6854    8.0679    2.2831   11.8208    4.3152    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7342    0.4750    0.2592    0.9342    1.6931    3.6661    8.0677    2.2274   11.8804    4.3162    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6352    0.4750    0.1602    0.9352    1.6515    3.6850    8.0679    2.2816   11.8219    4.3152    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7352    0.4750    0.2602    0.9352    1.6934    3.6660    8.0677    2.2274   11.8807    4.3162    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6362    0.4750    0.1612    0.9362    1.6522    3.6846    8.0679    2.2801   11.8230    4.3152    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7362    0.4750    0.2612    0.9362    1.6937    3.6659    8.0677    2.2274   11.8810    4.3162    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6371    0.4750    0.1621    0.9371    1.6528    3.6842    8.0679    2.2786   11.8241    4.3152    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7372    0.4750    0.2622    0.9372    1.6940    3.6659    8.0677    2.2274   11.8813    4.3162    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6381    0.4750    0.1631    0.9381    1.6534    3.6838    8.0679    2.2770   11.8252    4.3152    0.2570    0.9450    0.0060   -0.4700    0.2300
    9.9500    0.7382    0.4750    0.2632    0.9382    1.6943    3.6658    8.0677    2.2274   11.8816    4.3162    0.2570    0.9452    0.0060   -0.4700    0.2300
    9.9500    0.6391    0.4750    0.1641    0.9391    1.6540    3.6834    8.0679    2.2755   11.8263    4.3152    0.2570    0.9450    0.0060   -0.4700    0.2300
