# log(age) Mini Mact logl logt logg Composition Phase
    7.20   13.51100000  13.1650   4.6250   3.5584   0.1190   0.0000   0.0000
    7.20   13.51800000  13.1580   4.6275   3.5583   0.1160   0.0000   0.0000
    7.20   13.52400000  13.1510   4.6300   3.5582   0.1130   0.0000   0.0000
    7.20   13.53100000  13.1450   4.6325   3.5582   0.1100   0.0000   0.0000
    7.20   13.53800000  13.1380   4.6351   3.5581   0.1070   0.0000   0.0000
    7.20   13.54400000  13.1310   4.6376   3.5580   0.1040   0.0000   0.0000
    7.20   13.55100000  13.1240   4.6401   3.5579   0.1010   0.0000   0.0000
    7.20   13.55800000  13.1160   4.6424   3.5579   0.0980   0.0000   0.0000
    7.20   13.56500000  13.1080   4.6447   3.5578   0.0950   0.0000   0.0000
    7.20   13.57100000  13.1000   4.6470   3.5578   0.0920   0.0000   0.0000
    7.20   13.57800000  13.0920   4.6493   3.5577   0.0900   0.0000   0.0000
    7.20   13.76000000  12.8130   4.7099   3.5555   0.0110   0.0000   0.0000
    7.20   14.17400000  11.7000   4.8122   3.5522  -0.1440   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    7.25    0.80000000   0.8000  -0.6631   3.6691   4.6340   0.0000   0.0000
    7.25    0.90100000   0.9010  -0.4218   3.7066   4.5940   0.0000   0.0000
    7.25    1.01400000   1.0140  -0.1762   3.7413   4.5390   0.0000   0.0000
    7.25    1.14200000   1.1420   0.0619   3.7707   4.4700   0.0000   0.0000
    7.25    1.28500000   1.2850   0.2853   3.7950   4.3950   0.0000   0.0000
    7.25    1.44700000   1.4470   0.5296   3.8249   4.3210   0.0000   0.0000
    7.25    1.62900000   1.6290   0.7638   3.8598   4.2920   0.0000   0.0000
    7.25    1.83400000   1.8340   0.9872   3.9027   4.3110   0.0000   0.0000
    7.25    2.06500000   2.0650   1.2030   3.9473   4.3250   0.0000   0.0000
    7.25    2.32500000   2.3250   1.4115   3.9881   4.3300   0.0000   0.0000
    7.25    2.61800000   2.6180   1.6186   4.0270   4.3280   0.0000   0.0000
    7.25    2.94700000   2.9470   1.8223   4.0632   4.3190   0.0000   0.0000
    7.25    3.31800000   3.3180   2.0217   4.0973   4.3060   0.0000   0.0000
    7.25    3.73500000   3.7350   2.2215   4.1308   4.2900   0.0000   0.0000
    7.25    4.20600000   4.2060   2.4203   4.1633   4.2720   0.0000   0.0000
    7.25    4.73500000   4.7350   2.6176   4.1947   4.2520   0.0000   0.0000
    7.25    5.33100000   5.3310   2.8148   4.2249   4.2270   0.0000   0.0000
    7.25    6.00200000   6.0010   3.0133   4.2540   4.1970   0.0000   0.0000
    7.25    6.75700000   6.7570   3.2188   4.2827   4.1580   0.0000   0.0000
    7.25    7.60700000   7.6070   3.4255   4.3089   4.1080   0.0000   0.0000
    7.25    8.56500000   8.5620   3.6400   4.3329   4.0420   0.0000   0.0000
    7.25    9.64200000   9.6320   3.8666   4.3524   3.9470   0.0000   0.0000
    7.25   10.85600000  10.8180   4.1177   4.3598   3.7800   0.0000   0.0000
    7.25   12.22200000  12.1030   4.4178   4.3368   3.4430   0.0000   0.0000
    7.25   12.24600000  12.1250   4.4234   4.3376   3.4420   0.0000   0.0000
    7.25   12.25200000  12.1300   4.4249   4.3379   3.4420   0.0000   0.0000
    7.25   12.25800000  12.1350   4.4264   4.3383   3.4420   0.0000   0.0000
    7.25   12.26400000  12.1410   4.4278   4.3387   3.4420   0.0000   0.0000
    7.25   12.27000000  12.1460   4.4294   4.3391   3.4430   0.0000   0.0000
    7.25   12.27700000  12.1510   4.4309   4.3396   3.4430   0.0000   0.0000
    7.25   12.28300000  12.1570   4.4325   4.3402   3.4450   0.0000   0.0000
    7.25   12.28900000  12.1620   4.4341   4.3409   3.4460   0.0000   0.0000
    7.25   12.29500000  12.1670   4.4357   4.3416   3.4470   0.0000   0.0000
    7.25   12.30100000  12.1730   4.4375   4.3424   3.4490   0.0000   0.0000
    7.25   12.30700000  12.1780   4.4392   4.3434   3.4520   0.0000   0.0000
    7.25   12.31300000  12.1830   4.4410   4.3445   3.4550   0.0000   0.0000
    7.25   12.31900000  12.1890   4.4430   4.3458   3.4580   0.0000   0.0000
    7.25   12.32500000  12.1940   4.4451   4.3473   3.4630   0.0000   0.0000
    7.25   12.33100000  12.1990   4.4473   4.3491   3.4690   0.0000   0.0000
    7.25   12.33700000  12.2050   4.4497   4.3512   3.4750   0.0000   0.0000
    7.25   12.34300000  12.2100   4.4524   4.3536   3.4820   0.0000   0.0000
    7.25   12.34900000  12.2150   4.4564   4.3574   3.4920   0.0000   0.0000
    7.25   12.35600000  12.2210   4.4629   4.3634   3.5080   0.0000   0.0000
    7.25   12.36200000  12.2260   4.4750   4.3730   3.5330   0.0000   0.0000
    7.25   12.36800000  12.2310   4.4911   4.3848   3.5640   0.0000   0.0000
    7.25   12.37400000  12.2370   4.5028   4.3236   3.2950   0.0000   0.0000
    7.25   12.38000000  12.2420   4.5347   4.2419   2.9270   0.0000   0.0000
    7.25   12.38600000  12.2470   4.5376   4.1386   2.5040   0.0000   0.0000
    7.25   12.39200000  12.2520   4.4872   3.9425   1.7670   0.0000   0.0000
    7.25   12.39800000  12.2520   4.2916   3.5859   0.5310   0.0000   0.0000
    7.25   12.40500000  12.2500   4.3429   3.5793   0.4540   0.0000   0.0000
    7.25   12.41100000  12.2480   4.3942   3.5728   0.3760   0.0000   0.0000
    7.25   12.41700000  12.2460   4.4454   3.5662   0.2990   0.0000   0.0000
    7.25   12.42300000  12.2450   4.4908   3.5604   0.2300   0.0000   0.0000
    7.25   12.42900000  12.2420   4.4938   3.5603   0.2260   0.0000   0.0000
    7.25   12.43500000  12.2390   4.4968   3.5602   0.2230   0.0000   0.0000
    7.25   12.44100000  12.2370   4.4998   3.5600   0.2190   0.0000   0.0000
    7.25   12.44700000  12.2340   4.5025   3.5599   0.2160   0.0000   0.0000
    7.25   12.45400000  12.2310   4.5050   3.5599   0.2130   0.0000   0.0000
    7.25   12.46000000  12.2280   4.5075   3.5598   0.2100   0.0000   0.0000
    7.25   12.46600000  12.2240   4.5100   3.5597   0.2070   0.0000   0.0000
    7.25   12.47200000  12.2210   4.5125   3.5596   0.2040   0.0000   0.0000
    7.25   12.47800000  12.2170   4.5150   3.5595   0.2010   0.0000   0.0000
    7.25   12.48400000  12.2140   4.5175   3.5594   0.1980   0.0000   0.0000
    7.25   12.49100000  12.2100   4.5200   3.5593   0.1950   0.0000   0.0000
    7.25   12.49700000  12.2070   4.5225   3.5592   0.1920   0.0000   0.0000
    7.25   12.50300000  12.2030   4.5247   3.5591   0.1890   0.0000   0.0000
    7.25   12.50900000  12.1990   4.5269   3.5590   0.1870   0.0000   0.0000
    7.25   12.51500000  12.1940   4.5291   3.5589   0.1840   0.0000   0.0000
    7.25   12.59000000  12.1360   4.5558   3.5577   0.1500   0.0000   0.0000
    7.25   12.96800000  11.5600   4.6635   3.5543   0.0080   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    7.30    0.80000000   0.8000  -0.6631   3.6691   4.6340   0.0000   0.0000
    7.30    0.90100000   0.9010  -0.4217   3.7066   4.5940   0.0000   0.0000
    7.30    1.01400000   1.0140  -0.1762   3.7413   4.5390   0.0000   0.0000
    7.30    1.14200000   1.1420   0.0619   3.7707   4.4700   0.0000   0.0000
    7.30    1.28500000   1.2850   0.2853   3.7950   4.3950   0.0000   0.0000
    7.30    1.44700000   1.4470   0.5296   3.8249   4.3210   0.0000   0.0000
    7.30    1.62900000   1.6290   0.7638   3.8598   4.2920   0.0000   0.0000
    7.30    1.83400000   1.8340   0.9872   3.9027   4.3110   0.0000   0.0000
    7.30    2.06500000   2.0650   1.2030   3.9473   4.3250   0.0000   0.0000
    7.30    2.32500000   2.3250   1.4116   3.9881   4.3290   0.0000   0.0000
    7.30    2.61800000   2.6180   1.6192   4.0268   4.3260   0.0000   0.0000
    7.30    2.94700000   2.9470   1.8228   4.0630   4.3170   0.0000   0.0000
    7.30    3.31800000   3.3180   2.0228   4.0969   4.3030   0.0000   0.0000
    7.30    3.73500000   3.7350   2.2233   4.1302   4.2860   0.0000   0.0000
    7.30    4.20600000   4.2060   2.4230   4.1625   4.2660   0.0000   0.0000
    7.30    4.73500000   4.7350   2.6215   4.1938   4.2440   0.0000   0.0000
    7.30    5.33100000   5.3310   2.8204   4.2239   4.2170   0.0000   0.0000
    7.30    6.00200000   6.0010   3.0215   4.2528   4.1840   0.0000   0.0000
    7.30    6.75700000   6.7570   3.2308   4.2810   4.1400   0.0000   0.0000
    7.30    7.60700000   7.6060   3.4424   4.3064   4.0820   0.0000   0.0000
    7.30    8.56500000   8.5620   3.6646   4.3293   4.0040   0.0000   0.0000
    7.30    9.64200000   9.6290   3.9040   4.3445   3.8800   0.0000   0.0000
    7.30   10.85600000  10.8060   4.1772   4.3392   3.6410   0.0000   0.0000
    7.30   11.42800000  11.3450   4.3192   4.3242   3.4640   0.0000   0.0000
    7.30   11.43400000  11.3500   4.3208   4.3243   3.4630   0.0000   0.0000
    7.30   11.43900000  11.3560   4.3225   4.3245   3.4630   0.0000   0.0000
    7.30   11.44500000  11.3610   4.3241   4.3247   3.4620   0.0000   0.0000
    7.30   11.45100000  11.3660   4.3258   4.3250   3.4620   0.0000   0.0000
    7.30   11.45600000  11.3710   4.3275   4.3253   3.4610   0.0000   0.0000
    7.30   11.46200000  11.3770   4.3293   4.3257   3.4620   0.0000   0.0000
    7.30   11.46800000  11.3820   4.3311   4.3262   3.4630   0.0000   0.0000
    7.30   11.47300000  11.3870   4.3330   4.3268   3.4630   0.0000   0.0000
    7.30   11.47900000  11.3920   4.3348   4.3275   3.4650   0.0000   0.0000
    7.30   11.48500000  11.3980   4.3368   4.3283   3.4660   0.0000   0.0000
    7.30   11.49000000  11.4030   4.3388   4.3293   3.4680   0.0000   0.0000
    7.30   11.49600000  11.4080   4.3410   4.3305   3.4720   0.0000   0.0000
    7.30   11.50200000  11.4130   4.3432   4.3319   3.4750   0.0000   0.0000
    7.30   11.50700000  11.4180   4.3458   4.3336   3.4800   0.0000   0.0000
    7.30   11.51300000  11.4240   4.3485   4.3357   3.4870   0.0000   0.0000
    7.30   11.51900000  11.4290   4.3515   4.3384   3.4950   0.0000   0.0000
    7.30   11.52400000  11.4340   4.3551   4.3417   3.5050   0.0000   0.0000
    7.30   11.53000000  11.4390   4.3615   4.3473   3.5200   0.0000   0.0000
    7.30   11.53600000  11.4450   4.3740   4.3579   3.5480   0.0000   0.0000
    7.30   11.54100000  11.4500   4.3820   4.3656   3.5700   0.0000   0.0000
    7.30   11.54700000  11.4550   4.4208   4.2821   3.1810   0.0000   0.0000
    7.30   11.55300000  11.4600   4.4367   4.1763   2.7320   0.0000   0.0000
    7.30   11.55900000  11.4650   4.4133   3.9697   1.9210   0.0000   0.0000
    7.30   11.56400000  11.4670   4.2855   3.6482   0.7600   0.0000   0.0000
    7.30   11.57000000  11.4670   4.2111   3.5854   0.5810   0.0000   0.0000
    7.30   11.57600000  11.4650   4.2723   3.5777   0.4890   0.0000   0.0000
    7.30   11.58100000  11.4620   4.3337   3.5700   0.3970   0.0000   0.0000
    7.30   11.58700000  11.4600   4.3928   3.5625   0.3080   0.0000   0.0000
    7.30   11.59300000  11.4570   4.3953   3.5624   0.3050   0.0000   0.0000
    7.30   11.59900000  11.4540   4.3979   3.5623   0.3020   0.0000   0.0000
    7.30   11.60400000  11.4510   4.4004   3.5623   0.2990   0.0000   0.0000
    7.30   11.61000000  11.4480   4.4026   3.5622   0.2960   0.0000   0.0000
    7.30   11.61600000  11.4450   4.4049   3.5622   0.2930   0.0000   0.0000
    7.30   11.62200000  11.4410   4.4075   3.5620   0.2900   0.0000   0.0000
    7.30   11.62700000  11.4370   4.4101   3.5619   0.2870   0.0000   0.0000
    7.30   11.63300000  11.4340   4.4127   3.5618   0.2840   0.0000   0.0000
    7.30   11.63900000  11.4300   4.4153   3.5616   0.2800   0.0000   0.0000
    7.30   11.64500000  11.4260   4.4176   3.5615   0.2770   0.0000   0.0000
    7.30   11.65000000  11.4220   4.4198   3.5614   0.2750   0.0000   0.0000
    7.30   11.65600000  11.4180   4.4220   3.5613   0.2720   0.0000   0.0000
    7.30   11.66200000  11.4130   4.4241   3.5612   0.2690   0.0000   0.0000
    7.30   11.66800000  11.4090   4.4260   3.5611   0.2670   0.0000   0.0000
    7.30   11.67300000  11.4050   4.4279   3.5610   0.2640   0.0000   0.0000
    7.30   11.86500000  11.2050   4.5096   3.5704   0.2130   0.0000   0.0000
    7.30   12.22200000  10.5980   4.6289   3.5520  -0.0050   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    7.35    0.80000000   0.8000  -0.6631   3.6691   4.6340   0.0000   0.0000
    7.35    0.90100000   0.9010  -0.4217   3.7066   4.5940   0.0000   0.0000
    7.35    1.01400000   1.0140  -0.1762   3.7414   4.5390   0.0000   0.0000
    7.35    1.14200000   1.1420   0.0620   3.7707   4.4690   0.0000   0.0000
    7.35    1.28500000   1.2850   0.2853   3.7950   4.3950   0.0000   0.0000
    7.35    1.44700000   1.4470   0.5296   3.8249   4.3210   0.0000   0.0000
    7.35    1.62900000   1.6290   0.7638   3.8598   4.2920   0.0000   0.0000
    7.35    1.83400000   1.8340   0.9872   3.9027   4.3110   0.0000   0.0000
    7.35    2.06500000   2.0650   1.2030   3.9473   4.3250   0.0000   0.0000
    7.35    2.32500000   2.3250   1.4122   3.9880   4.3280   0.0000   0.0000
    7.35    2.61800000   2.6180   1.6197   4.0267   4.3250   0.0000   0.0000
    7.35    2.94700000   2.9470   1.8239   4.0626   4.3140   0.0000   0.0000
    7.35    3.31800000   3.3180   2.0241   4.0965   4.3000   0.0000   0.0000
    7.35    3.73500000   3.7350   2.2254   4.1296   4.2810   0.0000   0.0000
    7.35    4.20600000   4.2060   2.4260   4.1615   4.2590   0.0000   0.0000
    7.35    4.73500000   4.7350   2.6261   4.1928   4.2360   0.0000   0.0000
    7.35    5.33100000   5.3310   2.8270   4.2228   4.2070   0.0000   0.0000
    7.35    6.00200000   6.0010   3.0309   4.2515   4.1700   0.0000   0.0000
    7.35    6.75700000   6.7570   3.2446   4.2791   4.1190   0.0000   0.0000
    7.35    7.60700000   7.6060   3.4625   4.3035   4.0510   0.0000   0.0000
    7.35    8.56500000   8.5610   3.6946   4.3240   3.9540   0.0000   0.0000
    7.35    9.64200000   9.6250   3.9507   4.3324   3.7870   0.0000   0.0000
    7.35   10.74400000  10.6820   4.2289   4.3120   3.4800   0.0000   0.0000
    7.35   10.74900000  10.6870   4.2305   4.3121   3.4790   0.0000   0.0000
    7.35   10.75400000  10.6920   4.2322   4.3123   3.4780   0.0000   0.0000
    7.35   10.76000000  10.6970   4.2339   4.3125   3.4780   0.0000   0.0000
    7.35   10.76500000  10.7020   4.2355   4.3128   3.4780   0.0000   0.0000
    7.35   10.77000000  10.7070   4.2373   4.3131   3.4770   0.0000   0.0000
    7.35   10.77600000  10.7120   4.2391   4.3135   3.4780   0.0000   0.0000
    7.35   10.78100000  10.7170   4.2409   4.3140   3.4780   0.0000   0.0000
    7.35   10.78600000  10.7220   4.2428   4.3146   3.4790   0.0000   0.0000
    7.35   10.79200000  10.7270   4.2447   4.3153   3.4800   0.0000   0.0000
    7.35   10.79700000  10.7320   4.2467   4.3162   3.4820   0.0000   0.0000
    7.35   10.80200000  10.7370   4.2488   4.3172   3.4850   0.0000   0.0000
    7.35   10.80800000  10.7420   4.2511   4.3185   3.4880   0.0000   0.0000
    7.35   10.81300000  10.7470   4.2534   4.3200   3.4920   0.0000   0.0000
    7.35   10.81800000  10.7520   4.2561   4.3218   3.4970   0.0000   0.0000
    7.35   10.82400000  10.7570   4.2591   4.3242   3.5040   0.0000   0.0000
    7.35   10.82900000  10.7620   4.2624   4.3270   3.5130   0.0000   0.0000
    7.35   10.83400000  10.7670   4.2667   4.3309   3.5250   0.0000   0.0000
    7.35   10.84000000  10.7720   4.2752   4.3382   3.5440   0.0000   0.0000
    7.35   10.84500000  10.7770   4.2936   4.3514   3.5780   0.0000   0.0000
    7.35   10.85000000  10.7820   4.2968   4.3246   3.4610   0.0000   0.0000
    7.35   10.85600000  10.7870   4.3405   4.2469   3.0930   0.0000   0.0000
    7.35   10.86100000  10.7910   4.3389   4.1393   2.6550   0.0000   0.0000
    7.35   10.86700000  10.7960   4.3211   3.8833   1.6390   0.0000   0.0000
    7.35   10.87200000  10.7980   4.2643   3.6687   0.8370   0.0000   0.0000
    7.35   10.87700000  10.7980   4.2174   3.6003   0.6090   0.0000   0.0000
    7.35   10.88300000  10.7990   4.1795   3.5875   0.5950   0.0000   0.0000
    7.35   10.88800000  10.7980   4.1948   3.5797   0.5490   0.0000   0.0000
    7.35   10.89300000  10.7970   4.2399   3.5740   0.4810   0.0000   0.0000
    7.35   10.89900000  10.7950   4.2853   3.5683   0.4120   0.0000   0.0000
    7.35   10.90400000  10.7940   4.3109   3.5651   0.3740   0.0000   0.0000
    7.35   10.91000000  10.7920   4.3114   3.5652   0.3740   0.0000   0.0000
    7.35   10.91500000  10.7910   4.3120   3.5652   0.3730   0.0000   0.0000
    7.35   10.92000000  10.7890   4.3126   3.5653   0.3730   0.0000   0.0000
    7.35   10.92600000  10.7870   4.3133   3.5654   0.3720   0.0000   0.0000
    7.35   10.93100000  10.7840   4.3143   3.5654   0.3710   0.0000   0.0000
    7.35   10.93700000  10.7820   4.3157   3.5653   0.3690   0.0000   0.0000
    7.35   10.94200000  10.7790   4.3172   3.5653   0.3680   0.0000   0.0000
    7.35   10.94700000  10.7760   4.3187   3.5653   0.3660   0.0000   0.0000
    7.35   10.95300000  10.7730   4.3199   3.5652   0.3640   0.0000   0.0000
    7.35   10.95800000  10.7700   4.3209   3.5652   0.3630   0.0000   0.0000
    7.35   10.96400000  10.7670   4.3218   3.5651   0.3620   0.0000   0.0000
    7.35   10.96900000  10.7640   4.3228   3.5651   0.3600   0.0000   0.0000
    7.35   10.97400000  10.7610   4.3227   3.5651   0.3610   0.0000   0.0000
    7.35   11.18200000  10.6090   4.4341   3.6600   0.6270   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    7.40    0.80000000   0.8000  -0.6631   3.6691   4.6330   0.0000   0.0000
    7.40    0.90100000   0.9010  -0.4217   3.7066   4.5940   0.0000   0.0000
    7.40    1.01400000   1.0140  -0.1762   3.7414   4.5390   0.0000   0.0000
    7.40    1.14200000   1.1420   0.0620   3.7707   4.4690   0.0000   0.0000
    7.40    1.28500000   1.2850   0.2853   3.7951   4.3950   0.0000   0.0000
    7.40    1.44700000   1.4470   0.5297   3.8249   4.3210   0.0000   0.0000
    7.40    1.62900000   1.6290   0.7638   3.8598   4.2920   0.0000   0.0000
    7.40    1.83400000   1.8340   0.9872   3.9027   4.3110   0.0000   0.0000
    7.40    2.06500000   2.0650   1.2030   3.9473   4.3250   0.0000   0.0000
    7.40    2.32500000   2.3250   1.4128   3.9878   4.3260   0.0000   0.0000
    7.40    2.61800000   2.6180   1.6203   4.0265   4.3230   0.0000   0.0000
    7.40    2.94700000   2.9470   1.8250   4.0623   4.3110   0.0000   0.0000
    7.40    3.31800000   3.3180   2.0259   4.0960   4.2960   0.0000   0.0000
    7.40    3.73500000   3.7350   2.2278   4.1289   4.2760   0.0000   0.0000
    7.40    4.20600000   4.2060   2.4294   4.1606   4.2520   0.0000   0.0000
    7.40    4.73500000   4.7350   2.6313   4.1918   4.2270   0.0000   0.0000
    7.40    5.33100000   5.3310   2.8346   4.2216   4.1950   0.0000   0.0000
    7.40    6.00200000   6.0010   3.0420   4.2500   4.1530   0.0000   0.0000
    7.40    6.75700000   6.7570   3.2610   4.2767   4.0930   0.0000   0.0000
    7.40    7.60700000   7.6060   3.4864   4.2996   4.0130   0.0000   0.0000
    7.40    8.56500000   8.5610   3.7314   4.3162   3.8880   0.0000   0.0000
    7.40    9.64200000   9.6190   4.0102   4.3119   3.6490   0.0000   0.0000
    7.40   10.09600000  10.0530   4.1370   4.2996   3.4960   0.0000   0.0000
    7.40   10.10100000  10.0580   4.1386   4.2998   3.4950   0.0000   0.0000
    7.40   10.10600000  10.0630   4.1402   4.2999   3.4940   0.0000   0.0000
    7.40   10.11100000  10.0670   4.1419   4.3001   3.4940   0.0000   0.0000
    7.40   10.11600000  10.0720   4.1436   4.3003   3.4930   0.0000   0.0000
    7.40   10.12100000  10.0770   4.1453   4.3006   3.4930   0.0000   0.0000
    7.40   10.12600000  10.0820   4.1471   4.3009   3.4930   0.0000   0.0000
    7.40   10.13100000  10.0860   4.1489   4.3013   3.4930   0.0000   0.0000
    7.40   10.13600000  10.0910   4.1507   4.3019   3.4940   0.0000   0.0000
    7.40   10.14100000  10.0960   4.1526   4.3025   3.4950   0.0000   0.0000
    7.40   10.14600000  10.1010   4.1546   4.3032   3.4960   0.0000   0.0000
    7.40   10.15100000  10.1050   4.1567   4.3041   3.4980   0.0000   0.0000
    7.40   10.15600000  10.1100   4.1589   4.3052   3.5010   0.0000   0.0000
    7.40   10.16100000  10.1150   4.1612   4.3065   3.5040   0.0000   0.0000
    7.40   10.16600000  10.1190   4.1636   4.3081   3.5090   0.0000   0.0000
    7.40   10.17100000  10.1240   4.1666   4.3101   3.5140   0.0000   0.0000
    7.40   10.17600000  10.1290   4.1698   4.3127   3.5220   0.0000   0.0000
    7.40   10.18100000  10.1340   4.1734   4.3157   3.5320   0.0000   0.0000
    7.40   10.18600000  10.1380   4.1793   4.3208   3.5460   0.0000   0.0000
    7.40   10.19100000  10.1430   4.1895   4.3296   3.5690   0.0000   0.0000
    7.40   10.19600000  10.1480   4.2139   4.3449   3.6060   0.0000   0.0000
    7.40   10.20100000  10.1520   4.2293   4.2853   3.3410   0.0000   0.0000
    7.40   10.20600000  10.1570   4.2556   4.2140   3.0200   0.0000   0.0000
    7.40   10.21100000  10.1620   4.2398   4.1013   2.5750   0.0000   0.0000
    7.40   10.21600000  10.1660   4.2033   3.7913   1.3620   0.0000   0.0000
    7.40   10.22100000  10.1680   4.2137   3.6437   0.7610   0.0000   0.0000
    7.40   10.22600000  10.1680   4.1920   3.6144   0.6650   0.0000   0.0000
    7.40   10.23100000  10.1680   4.1707   3.5886   0.5830   0.0000   0.0000
    7.40   10.23600000  10.1690   4.1520   3.5840   0.5830   0.0000   0.0000
    7.40   10.24100000  10.1700   4.1362   3.5794   0.5800   0.0000   0.0000
    7.40   10.24600000  10.1690   4.1652   3.5757   0.5360   0.0000   0.0000
    7.40   10.25100000  10.1690   4.1945   3.5720   0.4920   0.0000   0.0000
    7.40   10.25600000  10.1680   4.2240   3.5683   0.4470   0.0000   0.0000
    7.40   10.26100000  10.1670   4.2274   3.5678   0.4420   0.0000   0.0000
    7.40   10.26700000  10.1670   4.2260   3.5680   0.4440   0.0000   0.0000
    7.40   10.27200000  10.1660   4.2247   3.5682   0.4470   0.0000   0.0000
    7.40   10.27700000  10.1650   4.2238   3.5684   0.4480   0.0000   0.0000
    7.40   10.28200000  10.1640   4.2229   3.5686   0.4500   0.0000   0.0000
    7.40   10.28700000  10.1630   4.2226   3.5687   0.4500   0.0000   0.0000
    7.40   10.29200000  10.1610   4.2226   3.5688   0.4510   0.0000   0.0000
    7.40   10.29700000  10.1590   4.2226   3.5688   0.4510   0.0000   0.0000
    7.40   10.30200000  10.1570   4.2224   3.5689   0.4510   0.0000   0.0000
    7.40   10.30700000  10.1550   4.2218   3.5689   0.4520   0.0000   0.0000
    7.40   10.31200000  10.1530   4.2213   3.5689   0.4520   0.0000   0.0000
    7.40   10.31700000  10.1520   4.2203   3.5690   0.4530   0.0000   0.0000
    7.40   10.53900000  10.0660   4.3632   3.7620   1.0900   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    7.45    0.80000000   0.8000  -0.6631   3.6691   4.6330   0.0000   0.0000
    7.45    0.90100000   0.9010  -0.4217   3.7066   4.5940   0.0000   0.0000
    7.45    1.01400000   1.0140  -0.1761   3.7414   4.5390   0.0000   0.0000
    7.45    1.14200000   1.1420   0.0620   3.7707   4.4690   0.0000   0.0000
    7.45    1.28500000   1.2850   0.2854   3.7951   4.3950   0.0000   0.0000
    7.45    1.44700000   1.4470   0.5297   3.8249   4.3210   0.0000   0.0000
    7.45    1.62900000   1.6290   0.7638   3.8599   4.2920   0.0000   0.0000
    7.45    1.83400000   1.8340   0.9872   3.9027   4.3110   0.0000   0.0000
    7.45    2.06500000   2.0650   1.2034   3.9473   4.3240   0.0000   0.0000
    7.45    2.32500000   2.3250   1.4133   3.9877   4.3250   0.0000   0.0000
    7.45    2.61800000   2.6180   1.6209   4.0263   4.3210   0.0000   0.0000
    7.45    2.94700000   2.9470   1.8261   4.0619   4.3090   0.0000   0.0000
    7.45    3.31800000   3.3180   2.0276   4.0955   4.2910   0.0000   0.0000
    7.45    3.73500000   3.7350   2.2305   4.1280   4.2690   0.0000   0.0000
    7.45    4.20600000   4.2060   2.4335   4.1596   4.2440   0.0000   0.0000
    7.45    4.73500000   4.7350   2.6373   4.1907   4.2160   0.0000   0.0000
    7.45    5.33100000   5.3310   2.8434   4.2204   4.1810   0.0000   0.0000
    7.45    6.00200000   6.0010   3.0547   4.2481   4.1330   0.0000   0.0000
    7.45    6.75700000   6.7570   3.2803   4.2736   4.0630   0.0000   0.0000
    7.45    7.60700000   7.6060   3.5154   4.2942   3.9630   0.0000   0.0000
    7.45    8.56500000   8.5590   3.7771   4.3043   3.7970   0.0000   0.0000
    7.45    9.49100000   9.4660   4.0467   4.2874   3.5120   0.0000   0.0000
    7.45    9.49600000   9.4700   4.0483   4.2876   3.5110   0.0000   0.0000
    7.45    9.50100000   9.4750   4.0499   4.2877   3.5100   0.0000   0.0000
    7.45    9.50500000   9.4790   4.0516   4.2879   3.5100   0.0000   0.0000
    7.45    9.51000000   9.4840   4.0533   4.2881   3.5090   0.0000   0.0000
    7.45    9.51500000   9.4880   4.0551   4.2884   3.5090   0.0000   0.0000
    7.45    9.51900000   9.4930   4.0569   4.2887   3.5090   0.0000   0.0000
    7.45    9.52400000   9.4970   4.0587   4.2892   3.5090   0.0000   0.0000
    7.45    9.52900000   9.5020   4.0606   4.2897   3.5100   0.0000   0.0000
    7.45    9.53300000   9.5060   4.0625   4.2903   3.5110   0.0000   0.0000
    7.45    9.53800000   9.5110   4.0645   4.2911   3.5120   0.0000   0.0000
    7.45    9.54300000   9.5150   4.0666   4.2920   3.5140   0.0000   0.0000
    7.45    9.54800000   9.5200   4.0689   4.2931   3.5170   0.0000   0.0000
    7.45    9.55200000   9.5240   4.0713   4.2945   3.5210   0.0000   0.0000
    7.45    9.55700000   9.5290   4.0740   4.2963   3.5250   0.0000   0.0000
    7.45    9.56200000   9.5330   4.0770   4.2985   3.5320   0.0000   0.0000
    7.45    9.56600000   9.5380   4.0806   4.3012   3.5400   0.0000   0.0000
    7.45    9.57100000   9.5420   4.0850   4.3049   3.5510   0.0000   0.0000
    7.45    9.57600000   9.5470   4.0924   4.3110   3.5680   0.0000   0.0000
    7.45    9.58100000   9.5510   4.1069   4.3220   3.5960   0.0000   0.0000
    7.45    9.58500000   9.5560   4.1022   4.3160   3.5750   0.0000   0.0000
    7.45    9.59000000   9.5600   4.1551   4.2501   3.2460   0.0000   0.0000
    7.45    9.59500000   9.5640   4.1680   4.1822   2.9530   0.0000   0.0000
    7.45    9.60000000   9.5690   4.1397   4.0627   2.4940   0.0000   0.0000
    7.45    9.60400000   9.5730   3.9427   3.7039   1.2460   0.0000   0.0000
    7.45    9.60900000   9.5740   4.1567   3.6089   0.6520   0.0000   0.0000
    7.45    9.61400000   9.5750   4.1471   3.5982   0.6180   0.0000   0.0000
    7.45    9.61900000   9.5750   4.1373   3.5873   0.5840   0.0000   0.0000
